day,date,position,shares_L,shares_O,z_score,price_L,price_O
756,Y2-M11-D27,-1,-151,1079,0.6668923579697784,252.51,29.01
757,Y2-M11-D28,-1,-151,1079,0.689021153067052,245.54,27.9
758,Y2-M11-D29,-1,-151,1079,0.44192483787600173,244.04,29.2
759,Y2-M11-D30,-1,-151,1079,0.7146631385686455,253.31,28.83
760,Y2-M12-D01,-1,-151,1079,0.7857323533158668,258.56,29.13
761,Y2-M12-D04,-1,-151,1079,0.5895425229149392,258.14,30.27
762,Y2-M12-D05,-1,-151,1079,0.3982969883414045,257.65,31.37
763,Y2-M12-D06,-1,-151,1079,0.6126490921963238,273.45,32.27
764,Y2-M12-D07,-1,-151,1079,0.5275261436964512,267.3,31.93
765,Y2-M12-D08,-1,-151,1079,0.3628710694759299,262.18,32.22
766,Y2-M12-D11,-1,-151,1079,0.28873378177267306,257.94,32.08
767,Y2-M12-D12,-1,-151,1079,0.38348170593027453,250.21,30.42
768,Y2-M12-D13,-1,-151,1079,0.5232112558175338,253.24,29.99
769,Y2-M12-D14,-1,-151,1079,0.23119403718821832,250.85,31.44
770,Y2-M12-D15,0,0,0,-0.04002149889894374,240.86,31.7
771,Y2-M12-D18,0,0,0,0.16984145728113392,245.81,31.11
772,Y2-M12-D19,0,0,0,0.19014175268994943,249.7,31.53
773,Y2-M12-D20,0,0,0,0.06775105381617427,247.07,31.91
774,Y2-M12-D21,0,0,0,0.18990446762135718,245.9,31.0
775,Y2-M12-D22,0,0,0,0.30612347772949405,252.05,31.15
776,Y2-M12-D25,0,0,0,-0.03244206723446851,237.33,31.16
777,Y2-M12-D26,0,0,0,-0.0817058270384387,242.9,32.24
778,Y2-M12-D27,0,0,0,-0.12294076447857313,241.17,32.25
779,Y2-M12-D28,0,0,0,-0.2808238619624076,240.35,33.1
780,Y2-M12-D29,0,0,0,-0.1564800970569495,233.77,31.42
781,Y3-M01-D01,0,0,0,-0.15509835237510067,237.62,31.95
782,Y3-M01-D02,0,0,0,-0.30853541940444007,230.13,31.84
783,Y3-M01-D03,0,0,0,-0.3242032442335064,229.66,31.87
784,Y3-M01-D04,0,0,0,-0.09198457130330429,244.31,32.5
785,Y3-M01-D05,0,0,0,-0.4021732753117156,237.98,33.51
786,Y3-M01-D08,0,0,0,-0.5584590680110183,229.15,33.23
787,Y3-M01-D09,0,0,0,-0.5730844558249814,227.51,33.09
788,Y3-M01-D10,0,0,0,-0.8313762344621389,228.81,34.85
789,Y3-M01-D11,0,0,0,-0.9236112861446061,228.57,35.38
790,Y3-M01-D12,0,0,0,-0.7127674340199774,237.71,35.37
791,Y3-M01-D15,0,0,0,-0.7816757503558264,235.2,35.44
792,Y3-M01-D16,0,0,0,-0.8344833047436558,235.61,35.82
793,Y3-M01-D17,0,0,0,-0.9064039104181735,235.9,36.3
794,Y3-M01-D18,1,171,-1222,-1.0026653872561526,232.91,36.47
795,Y3-M01-D19,1,171,-1222,-0.7063893970767615,233.77,34.78
796,Y3-M01-D22,1,171,-1222,-0.42871749668394415,242.04,34.24
797,Y3-M01-D23,1,171,-1222,-0.48005658588154476,252.31,35.99
798,Y3-M01-D24,1,171,-1222,-0.12742464076791157,252.2,33.82
799,Y3-M01-D25,0,0,0,0.10693205411711498,255.36,32.83
800,Y3-M01-D26,0,0,0,0.4938446397038034,265.9,31.94
801,Y3-M01-D29,0,0,0,0.40419963636827244,261.34,31.85
802,Y3-M01-D30,0,0,0,-0.029105772318824146,244.34,32.12
803,Y3-M01-D31,0,0,0,-0.030071033462127937,249.16,32.8
804,Y3-M02-D01,0,0,0,0.03532557667151373,249.3,32.42
805,Y3-M02-D02,0,0,0,0.06840712540458826,256.68,33.25
806,Y3-M02-D05,0,0,0,-0.14198239734665133,251.85,33.86
807,Y3-M02-D06,0,0,0,-0.3428035468366901,246.58,34.35
808,Y3-M02-D07,0,0,0,-0.36581845693566606,245.36,34.32
809,Y3-M02-D08,0,0,0,-0.41954042752346254,244.3,34.5
810,Y3-M02-D09,0,0,0,-0.407510026730465,242.18,34.13
811,Y3-M02-D12,0,0,0,-0.5793910743495853,242.25,35.19
812,Y3-M02-D13,0,0,0,-0.5319405121443032,242.75,34.97
813,Y3-M02-D14,0,0,0,-0.3601779407037404,247.68,34.61
814,Y3-M02-D15,0,0,0,-0.48821030730007986,244.16,34.9
815,Y3-M02-D16,0,0,0,-0.29610844312521956,247.19,34.15
816,Y3-M02-D19,0,0,0,-0.1631340836827645,253.5,34.22
817,Y3-M02-D20,0,0,0,-0.11115307349588328,256.2,34.28
818,Y3-M02-D21,0,0,0,-0.091937999611043,257.54,34.35
819,Y3-M02-D22,0,0,0,-0.21355069624593326,255.23,34.77
820,Y3-M02-D23,0,0,0,-0.2989629262483741,253.0,34.98
821,Y3-M02-D26,0,0,0,-0.03995583793352313,258.81,34.21
822,Y3-M02-D27,0,0,0,0.03197200939629919,263.74,34.46
823,Y3-M02-D28,0,0,0,0.01832521454561178,269.15,35.3
824,Y3-M03-D01,0,0,0,-0.008901076632017545,267.46,35.23
825,Y3-M03-D02,0,0,0,-0.030751286353940175,269.58,35.66
826,Y3-M03-D05,0,0,0,0.11180559694884638,272.09,35.14
827,Y3-M03-D06,0,0,0,0.29871403260986557,271.89,33.97
828,Y3-M03-D07,0,0,0,0.20122516283364109,272.35,34.63
829,Y3-M03-D08,0,0,0,0.0958767918154758,268.82,34.78
830,Y3-M03-D09,0,0,0,0.14397618395386794,273.71,35.17
831,Y3-M03-D12,0,0,0,0.010254759163543325,271.3,35.65
832,Y3-M03-D13,0,0,0,-0.11264456849887244,274.94,36.91
833,Y3-M03-D14,0,0,0,-0.1573140362694108,274.49,37.12
834,Y3-M03-D15,0,0,0,-0.04700837031536119,276.02,36.66
835,Y3-M03-D16,0,0,0,-0.11176454366183416,276.48,37.12
836,Y3-M03-D19,0,0,0,-0.2222280158314012,271.94,37.16
837,Y3-M03-D20,0,0,0,-0.36710590674235366,266.54,37.29
838,Y3-M03-D21,0,0,0,-0.35932127839094086,264.02,36.89
839,Y3-M03-D22,0,0,0,-0.5271013606754992,259.55,37.29
840,Y3-M03-D23,0,0,0,-0.4059475993765507,263.27,37.07
841,Y3-M03-D26,0,0,0,-0.2905707682706074,263.52,36.4
842,Y3-M03-D27,0,0,0,-0.33517984646123095,259.14,36.06
843,Y3-M03-D28,0,0,0,-0.29946810056510004,254.98,35.26
844,Y3-M03-D29,0,0,0,-0.553694456721265,253.24,36.57
845,Y3-M03-D30,0,0,0,-0.508590900341135,254.71,36.5
846,Y3-M04-D02,0,0,0,-0.4360428569879419,256.95,36.37
847,Y3-M04-D03,0,0,0,-0.5827683368605111,257.69,37.37
848,Y3-M04-D04,0,0,0,-0.6698622891745886,254.6,37.47
849,Y3-M04-D05,0,0,0,-0.7472251233379205,262.16,39.0
850,Y3-M04-D06,0,0,0,-0.76757017352541,271.21,40.39
851,Y3-M04-D09,0,0,0,-0.7096226712598275,269.38,39.78
852,Y3-M04-D10,0,0,0,-0.7893435400870065,263.18,39.4
853,Y3-M04-D11,0,0,0,-0.8673872925651024,263.56,39.93
854,Y3-M04-D12,0,0,0,-0.90547813266804,265.9,40.49
855,Y3-M04-D13,0,0,0,-0.9587530155377506,263.93,40.54
856,Y3-M04-D16,1,151,-1079,-1.0194223741487962,263.21,40.81
857,Y3-M04-D17,1,151,-1079,-0.919646888127336,265.71,40.55
858,Y3-M04-D18,1,151,-1079,-0.7745794353306885,263.11,39.3
859,Y3-M04-D19,1,151,-1079,-0.9167106231698285,257.83,39.43
860,Y3-M04-D20,1,151,-1079,-0.8657578993989192,258.34,39.19
861,Y3-M04-D23,1,151,-1079,-0.976201130804689,257.09,39.69
862,Y3-M04-D24,1,151,-1079,-1.0616951426414825,256.93,40.19
863,Y3-M04-D25,1,151,-1079,-0.622901266484787,266.09,38.79
864,Y3-M04-D26,1,151,-1079,-0.5681391618631614,268.84,38.84
865,Y3-M04-D27,1,151,-1079,-0.40342369806272255,270.03,38.0
866,Y3-M04-D30,1,151,-1079,-0.26829107590164636,268.14,36.91
867,Y3-M05-D01,1,151,-1079,-0.12332185851976177,273.83,36.82
868,Y3-M05-D02,1,151,-1079,-0.1511114106127571,275.19,37.18
869,Y3-M05-D03,1,151,-1079,-0.005201778813918119,278.49,36.75
870,Y3-M05-D04,0,0,0,0.016471868130804927,282.44,37.17
871,Y3-M05-D07,0,0,0,0.2570644285447772,287.66,36.43
872,Y3-M05-D08,0,0,0,0.18186216008134184,284.16,36.4
873,Y3-M05-D09,0,0,0,0.012052987383935945,283.82,37.39
874,Y3-M05-D10,0,0,0,0.04004888765451015,282.04,36.97
875,Y3-M05-D11,0,0,0,0.13391942266782522,283.71,36.63
876,Y3-M05-D14,0,0,0,0.16043534284178973,286.37,36.84
877,Y3-M05-D15,0,0,0,0.035032354629344474,286.54,37.63
878,Y3-M05-D16,0,0,0,0.1526507144903756,288.89,37.24
879,Y3-M05-D17,0,0,0,0.07095538737707957,290.04,37.9
880,Y3-M05-D18,0,0,0,0.02160721004600403,286.74,37.74
881,Y3-M05-D21,0,0,0,-0.048452807558402845,278.96,37.08
882,Y3-M05-D22,0,0,0,-0.008184282752210875,286.94,37.95
883,Y3-M05-D23,0,0,0,-0.13789837166018493,282.56,38.13
884,Y3-M05-D24,0,0,0,-0.10652833063912295,283.43,38.06
885,Y3-M05-D25,0,0,0,0.0012037405483997284,283.06,37.35
886,Y3-M05-D28,0,0,0,-0.10309380030871905,282.15,37.86
887,Y3-M05-D29,0,0,0,-0.11821481780282414,284.85,38.33
888,Y3-M05-D30,0,0,0,0.1361291957527356,296.82,38.45
889,Y3-M05-D31,0,0,0,-0.05734947442994498,298.02,39.8
890,Y3-M06-D01,0,0,0,-0.014991469630990604,297.94,39.53
891,Y3-M06-D04,0,0,0,-0.11727867663694588,301.98,40.72
892,Y3-M06-D05,0,0,0,-0.04681090135141312,300.84,40.13
893,Y3-M06-D06,0,0,0,-0.13348985432905872,294.05,39.71
894,Y3-M06-D07,0,0,0,-0.0977601706504065,296.04,39.77
895,Y3-M06-D08,0,0,0,0.1960598821618537,305.23,39.26
896,Y3-M06-D11,0,0,0,0.39960173650671754,314.48,39.31
897,Y3-M06-D12,0,0,0,0.3039382446585124,322.17,40.97
898,Y3-M06-D13,0,0,0,0.333192474758348,321.16,40.65
899,Y3-M06-D14,0,0,0,0.26605605571442975,321.23,41.07
900,Y3-M06-D15,0,0,0,0.31567821245830163,325.4,41.35
901,Y3-M06-D18,0,0,0,0.11016189982731951,323.5,42.34
902,Y3-M06-D19,0,0,0,0.24967555690042195,324.59,41.64
903,Y3-M06-D20,0,0,0,0.2929655829703881,318.33,40.5
904,Y3-M06-D21,0,0,0,0.013256199018783794,310.4,41.1
905,Y3-M06-D22,0,0,0,0.3728962544470594,319.82,40.22
906,Y3-M06-D25,0,0,0,0.35151452469765665,322.89,40.78
907,Y3-M06-D26,0,0,0,0.35036052044782073,320.48,40.45
908,Y3-M06-D27,0,0,0,0.2593967977031103,319.08,40.81
909,Y3-M06-D28,0,0,0,0.3003745420223297,327.52,41.74
910,Y3-M06-D29,0,0,0,0.7003683585630641,338.56,40.84
911,Y3-M07-D02,0,0,0,0.5432713237525832,328.05,40.33
912,Y3-M07-D03,0,0,0,0.2515361449705321,316.52,40.5
913,Y3-M07-D04,0,0,0,0.2743672506370045,318.59,40.65
914,Y3-M07-D05,0,0,0,0.19789365323581434,316.25,40.79
915,Y3-M07-D06,0,0,0,0.2675799718105488,319.08,40.76
916,Y3-M07-D09,0,0,0,0.3643160187857137,329.67,41.65
917,Y3-M07-D10,0,0,0,0.05517814493834691,325.96,43.02
918,Y3-M07-D11,0,0,0,0.31353903901284047,338.32,43.17
919,Y3-M07-D12,0,0,0,0.3718163043085861,339.15,42.93
920,Y3-M07-D13,0,0,0,0.29316041624158556,332.21,42.44
921,Y3-M07-D16,0,0,0,0.31649060606011725,325.65,41.38
922,Y3-M07-D17,0,0,0,0.4025811186845715,324.12,40.64
923,Y3-M07-D18,0,0,0,0.4380142792053501,324.81,40.52
924,Y3-M07-D19,0,0,0,0.4692456032840559,327.39,40.69
925,Y3-M07-D20,0,0,0,0.7120617546705947,328.56,39.37
926,Y3-M07-D23,0,0,0,0.8766396530193135,330.03,38.57
927,Y3-M07-D24,0,0,0,0.6147922321804399,326.67,39.7
928,Y3-M07-D25,0,0,0,0.6590443976332736,333.68,40.41
929,Y3-M07-D26,0,0,0,0.5933688694128038,324.59,39.54
930,Y3-M07-D27,0,0,0,0.559802387126802,322.48,39.45
931,Y3-M07-D30,0,0,0,0.6016930634438744,320.02,38.85
932,Y3-M07-D31,0,0,0,0.7200217943085704,321.4,38.32
933,Y3-M08-D01,0,0,0,0.6629826180782902,318.05,38.2
934,Y3-M08-D02,0,0,0,0.5955248291501488,319.25,38.78
935,Y3-M08-D03,0,0,0,0.6424381286570524,318.94,38.45
936,Y3-M08-D06,0,0,0,0.7460004517841556,323.25,38.42
937,Y3-M08-D07,0,0,0,0.6350673481514307,319.19,38.53
938,Y3-M08-D08,0,0,0,0.5371016052567444,314.91,38.53
939,Y3-M08-D09,0,0,0,0.51655102567084,309.15,37.85
940,Y3-M08-D10,0,0,0,0.35608248580262325,306.93,38.52
941,Y3-M08-D13,0,0,0,0.5744355026637545,300.31,36.26
942,Y3-M08-D14,0,0,0,0.607085265768514,303.81,36.55
943,Y3-M08-D15,0,0,0,0.46981889490369005,297.67,36.53
944,Y3-M08-D16,0,0,0,0.3555021058838974,288.6,35.96
945,Y3-M08-D17,0,0,0,0.34085532581550093,285.1,35.56
946,Y3-M08-D20,0,0,0,0.2013344270870958,278.79,35.53
947,Y3-M08-D21,0,0,0,0.2830072104553172,277.21,34.81
948,Y3-M08-D22,0,0,0,0.23865071942305857,271.84,34.33
949,Y3-M08-D23,0,0,0,0.12726213492630717,264.9,34.04
950,Y3-M08-D24,0,0,0,0.19306568396191587,271.35,34.54
951,Y3-M08-D27,0,0,0,0.2927807804034575,277.78,34.83
952,Y3-M08-D28,0,0,0,0.22786795233210574,273.8,34.67
953,Y3-M08-D29,0,0,0,0.4794117821797643,281.0,34.14
954,Y3-M08-D30,0,0,0,0.4068732834631513,281.12,34.6
955,Y3-M08-D31,0,0,0,0.5091971848133133,274.15,33.0
956,Y3-M09-D03,0,0,0,0.29955127293803185,269.71,33.66
957,Y3-M09-D04,0,0,0,0.49861846291866263,278.55,33.68
958,Y3-M09-D05,0,0,0,0.7352866207752732,282.24,32.75
959,Y3-M09-D06,0,0,0,0.6652693876797363,278.18,32.61
960,Y3-M09-D07,0,0,0,0.7182821387545054,278.78,32.37
961,Y3-M09-D10,0,0,0,0.7411594834017632,280.28,32.44
962,Y3-M09-D11,0,0,0,0.6108809820877844,280.38,33.25
963,Y3-M09-D12,0,0,0,0.5241878785110068,276.95,33.3
964,Y3-M09-D13,0,0,0,0.5847685463438703,288.32,34.52
965,Y3-M09-D14,0,0,0,0.47562033911157003,284.91,34.71
966,Y3-M09-D17,0,0,0,0.3896257589206012,281.01,34.69
967,Y3-M09-D18,0,0,0,0.22378953074261781,278.77,35.39
968,Y3-M09-D19,0,0,0,0.2091924441269214,270.41,34.31
969,Y3-M09-D20,0,0,0,0.03203848914088127,266.46,34.84
970,Y3-M09-D21,0,0,0,-0.09503552525598055,266.7,35.65
971,Y3-M09-D24,0,0,0,0.011813066622591115,269.08,35.33
972,Y3-M09-D25,0,0,0,0.16215342678615574,270.5,34.61
973,Y3-M09-D26,0,0,0,0.17680826728901897,263.99,33.61
974,Y3-M09-D27,0,0,0,0.2595177302191561,268.39,33.72
975,Y3-M09-D28,0,0,0,0.3943706155142433,272.78,33.51
976,Y3-M10-D01,0,0,0,0.2799128065708184,268.28,33.58
977,Y3-M10-D02,0,0,0,0.2093300095786389,270.13,34.27
978,Y3-M10-D03,0,0,0,0.31797304249421454,275.52,34.36
979,Y3-M10-D04,0,0,0,0.348234166755588,274.84,34.08
980,Y3-M10-D05,0,0,0,0.33579567556998735,272.08,33.77
981,Y3-M10-D08,0,0,0,0.3422283446399319,271.36,33.63
982,Y3-M10-D09,0,0,0,0.29953218366487183,264.99,33.0
983,Y3-M10-D10,0,0,0,0.4545157105354037,270.76,32.86
984,Y3-M10-D11,0,0,0,0.6250673426181278,272.92,32.12
985,Y3-M10-D12,0,0,0,0.5987306209141134,275.13,32.59
986,Y3-M10-D15,0,0,0,0.5604131918698042,274.6,32.75
987,Y3-M10-D16,0,0,0,0.4851872281706569,272.1,32.86
988,Y3-M10-D17,0,0,0,0.45620122003042884,281.13,34.3
989,Y3-M10-D18,0,0,0,0.45085722695637614,280.11,34.19
990,Y3-M10-D19,0,0,0,0.514650442140822,281.61,34.01
991,Y3-M10-D22,0,0,0,0.71532942021659,292.88,34.36
992,Y3-M10-D23,0,0,0,0.93738173489582,297.29,33.62
993,Y3-M10-D24,0,0,0,0.8098369375451597,299.44,34.7
994,Y3-M10-D25,0,0,0,0.5781723136052208,293.18,35.24
995,Y3-M10-D26,0,0,0,0.41048355779159396,289.0,35.68
996,Y3-M10-D29,0,0,0,0.36398640911175967,284.18,35.29
997,Y3-M10-D30,0,0,0,0.28927401287528015,283.49,35.65
998,Y3-M10-D31,0,0,0,0.29481480949033106,281.73,35.37
999,Y3-M11-D01,0,0,0,0.2920845599989241,275.39,34.5
1000,Y3-M11-D02,0,0,0,0.19062850315646718,270.6,34.45
1001,Y3-M11-D05,0,0,0,0.2775967376366824,273.47,34.32
1002,Y3-M11-D06,0,0,0,0.3250484513326032,272.54,33.9
1003,Y3-M11-D07,0,0,0,0.2371776482702776,267.7,33.76
1004,Y3-M11-D08,0,0,0,0.38541174214919655,269.6,33.12
1005,Y3-M11-D09,0,0,0,0.6677432628293898,276.0,32.29
1006,Y3-M11-D12,0,0,0,0.7254794782433656,266.51,30.61
1007,Y3-M11-D13,0,0,0,0.7406317653399639,281.83,32.66
1008,Y3-M11-D14,0,0,0,0.9867666065711009,297.66,33.37
1009,Y3-M11-D15,0,0,0,0.9282069687166143,292.17,32.96
1010,Y3-M11-D16,0,0,0,0.9239172602755222,289.48,32.61
1011,Y3-M11-D19,-1,-133,950,1.3475343353207472,299.55,31.43
1012,Y3-M11-D20,-1,-133,950,1.0685364738634457,289.22,31.69
1013,Y3-M11-D21,-1,-133,950,0.9905638070924853,286.6,31.8
1014,Y3-M11-D22,-1,-133,950,0.9578452612618659,283.24,31.53
1015,Y3-M11-D23,-1,-133,950,0.8520818909072707,283.41,32.2
1016,Y3-M11-D26,-1,-133,950,0.7403150014182935,277.24,32.02
1017,Y3-M11-D27,-1,-133,950,1.0346593178204397,289.17,31.89
1018,Y3-M11-D28,-1,-133,950,0.6984109932812518,267.83,30.96
1019,Y3-M11-D29,-1,-133,950,0.7358533361625532,274.9,31.72
1020,Y3-M11-D30,-1,-133,950,0.6928762868308668,276.24,32.17
1021,Y3-M12-D03,-1,-133,950,0.5249467914767331,272.55,32.68
1022,Y3-M12-D04,-1,-133,950,0.5084084864472097,272.9,32.83
1023,Y3-M12-D05,-1,-133,950,0.3447033712802227,267.75,33.11
1024,Y3-M12-D06,-1,-133,950,0.46291823192891385,268.41,32.48
1025,Y3-M12-D07,-1,-133,950,0.2585154420201697,262.34,32.88
1026,Y3-M12-D10,-1,-133,950,0.2843741391150835,256.82,31.95
1027,Y3-M12-D11,-1,-133,950,0.4861013116591467,259.77,31.13
1028,Y3-M12-D12,-1,-133,950,0.5531108613785661,260.91,30.88
1029,Y3-M12-D13,-1,-133,950,0.677265064398328,262.33,30.32
1030,Y3-M12-D14,-1,-133,950,0.4885988820445109,256.59,30.67
1031,Y3-M12-D17,-1,-133,950,0.3134040832548209,250.08,30.83
1032,Y3-M12-D18,-1,-133,950,0.37138861257608347,259.12,31.74
1033,Y3-M12-D19,-1,-133,950,0.1290455471246179,253.18,32.39
1034,Y3-M12-D20,0,0,0,-0.024449606503362906,246.76,32.43
1035,Y3-M12-D21,0,0,0,0.28375739756362683,255.22,31.73
1036,Y3-M12-D24,0,0,0,0.2630551019268742,253.1,31.56
1037,Y3-M12-D25,0,0,0,0.02974199554759146,247.34,32.18
1038,Y3-M12-D26,0,0,0,0.21918618014029478,253.4,31.87
1039,Y3-M12-D27,0,0,0,0.21344973147488364,256.51,32.34
1040,Y3-M12-D28,0,0,0,0.0954706716926735,247.28,31.77
1041,Y3-M12-D31,0,0,0,0.12853428264322606,248.51,31.74
1042,Y4-M01-D01,0,0,0,0.22498910855028798,253.01,31.78
1043,Y4-M01-D02,0,0,0,0.13156944843844606,259.94,33.32
1044,Y4-M01-D03,0,0,0,-0.03307871683824598,246.24,32.41
1045,Y4-M01-D04,0,0,0,-0.16895379838464167,246.31,33.25
1046,Y4-M01-D07,0,0,0,-0.04125925525293324,257.18,33.99
1047,Y4-M01-D08,0,0,0,0.19023226038172075,265.22,33.7
1048,Y4-M01-D09,0,0,0,0.16699076134136862,261.13,33.27
1049,Y4-M01-D10,0,0,0,-0.01912091551907961,252.57,33.21
1050,Y4-M01-D11,0,0,0,0.05667291505798712,246.3,31.87
1051,Y4-M01-D14,0,0,0,-0.1005024471149338,233.57,31.05
1052,Y4-M01-D15,0,0,0,-0.49495892151253135,225.06,32.27
1053,Y4-M01-D16,0,0,0,-0.7912918467999251,223.84,33.91
1054,Y4-M01-D17,0,0,0,-0.6774270841722448,225.74,33.48
1055,Y4-M01-D18,0,0,0,-0.558258477286632,235.88,34.17
1056,Y4-M01-D21,0,0,0,-0.3562336300940579,238.7,33.33
1057,Y4-M01-D22,0,0,0,-0.36486504341021825,241.04,33.71
1058,Y4-M01-D23,0,0,0,-0.3948701260413147,236.44,33.25
1059,Y4-M01-D24,0,0,0,-0.22858302296185817,247.28,33.75
1060,Y4-M01-D25,0,0,0,-0.13952645997951982,243.52,32.68
1061,Y4-M01-D28,0,0,0,-0.24738688469365658,232.73,31.83
1062,Y4-M01-D29,0,0,0,-0.35915953163582315,233.71,32.65
1063,Y4-M01-D30,0,0,0,-0.1884015513755228,235.45,31.85
1064,Y4-M01-D31,0,0,0,-0.03690258099957084,233.56,30.66
1065,Y4-M02-D01,0,0,0,-0.12710969375983108,230.62,30.8
1066,Y4-M02-D04,0,0,0,-0.23584865910889088,230.66,31.47
1067,Y4-M02-D05,0,0,0,-0.14623804713629,235.29,31.57
1068,Y4-M02-D06,0,0,0,-0.1666793624687377,235.97,31.79
1069,Y4-M02-D07,0,0,0,-0.1179028391989721,238.53,31.85
1070,Y4-M02-D08,0,0,0,-0.19803755587194366,234.6,31.79
1071,Y4-M02-D11,0,0,0,-0.06792031524539512,235.78,31.16
1072,Y4-M02-D12,0,0,0,-0.0030835115552054334,234.68,30.61
1073,Y4-M02-D13,0,0,0,-0.11304641537059926,233.88,31.17
1074,Y4-M02-D14,0,0,0,0.047394974789992717,241.39,31.24
1075,Y4-M02-D15,0,0,0,0.1688796506097435,246.34,31.19
1076,Y4-M02-D18,0,0,0,0.04149841692779006,244.35,31.69
1077,Y4-M02-D19,0,0,0,0.012703122163894949,243.95,31.81
1078,Y4-M02-D20,0,0,0,0.07866678039629452,250.55,32.33
1079,Y4-M02-D21,0,0,0,0.13487332226096116,250.36,31.96
1080,Y4-M02-D22,0,0,0,-0.05662628367304977,238.49,31.47
1081,Y4-M02-D25,0,0,0,-0.049665896541307236,236.22,31.11
1082,Y4-M02-D26,0,0,0,0.16117416839993023,235.85,29.77
1083,Y4-M02-D27,0,0,0,0.17700210242578807,236.47,29.76
1084,Y4-M02-D28,0,0,0,0.2103408442797776,237.14,29.65
1085,Y4-M03-D01,0,0,0,0.21896040997808197,235.3,29.34
1086,Y4-M03-D04,0,0,0,0.24455467229677616,231.27,28.62
1087,Y4-M03-D05,0,0,0,0.3057482944977064,234.73,28.73
1088,Y4-M03-D06,0,0,0,0.22222528647511502,231.51,28.79
1089,Y4-M03-D07,0,0,0,0.1297208613424022,224.68,28.4
1090,Y4-M03-D08,0,0,0,-0.04339597236090807,224.41,29.42
1091,Y4-M03-D11,0,0,0,-0.020894629724598743,223.82,29.2
1092,Y4-M03-D12,0,0,0,0.1325718899936421,223.16,28.17
1093,Y4-M03-D13,0,0,0,0.27719949672750765,226.69,27.78
1094,Y4-M03-D14,0,0,0,0.3192728259864457,224.81,27.26
1095,Y4-M03-D15,0,0,0,0.27400916040952406,223.19,27.31
1096,Y4-M03-D18,0,0,0,0.3602456316316372,225.17,27.06
1097,Y4-M03-D19,0,0,0,0.4640284535354494,225.7,26.5
1098,Y4-M03-D20,0,0,0,0.5687719306200141,227.13,26.06
1099,Y4-M03-D21,0,0,0,0.6230334668874652,226.14,25.59
1100,Y4-M03-D22,0,0,0,0.4780015569443871,227.24,26.63
1101,Y4-M03-D25,0,0,0,0.4680227903093079,225.66,26.47
1102,Y4-M03-D26,0,0,0,0.4286071406325262,224.51,26.55
1103,Y4-M03-D27,0,0,0,0.3321618593620449,222.37,26.84
1104,Y4-M03-D28,0,0,0,0.21511400207168377,222.19,27.53
1105,Y4-M03-D29,0,0,0,-0.017970212384946744,216.44,28.15
1106,Y4-M04-D01,0,0,0,-0.15807691577379318,212.75,28.49
1107,Y4-M04-D02,0,0,0,-0.39480200873840776,208.7,29.37
1108,Y4-M04-D03,0,0,0,-0.3087730371845089,212.53,29.38
1109,Y4-M04-D04,0,0,0,-0.20468414748624436,216.72,29.33
1110,Y4-M04-D05,0,0,0,-0.317734213530833,212.21,29.39
1111,Y4-M04-D08,0,0,0,-0.18832619241731058,212.93,28.7
1112,Y4-M04-D09,0,0,0,-0.13799251317913455,214.7,28.64
1113,Y4-M04-D10,0,0,0,-0.16023896567580426,211.44,28.32
1114,Y4-M04-D11,0,0,0,-0.22395270200717335,210.73,28.61
1115,Y4-M04-D12,0,0,0,-0.24103896586229392,209.34,28.52
1116,Y4-M04-D15,0,0,0,-0.3503839766355924,208.71,29.1
1117,Y4-M04-D16,0,0,0,-0.2724457012275613,211.4,29.0
1118,Y4-M04-D17,0,0,0,-0.3604361319590831,212.99,29.76
1119,Y4-M04-D18,0,0,0,-0.2967793307357174,213.34,29.42
1120,Y4-M04-D19,0,0,0,-0.46523539266101244,209.77,29.95
1121,Y4-M04-D22,0,0,0,-0.5296297145956697,215.68,31.17
1122,Y4-M04-D23,0,0,0,-0.604197303725127,219.93,32.22
1123,Y4-M04-D24,0,0,0,-0.5338705483632245,223.36,32.27
1124,Y4-M04-D25,0,0,0,-0.37742119199521434,228.05,31.97
1125,Y4-M04-D26,0,0,0,-0.37655646924794806,234.38,32.85
1126,Y4-M04-D29,0,0,0,-0.4925939779048561,230.24,32.98
1127,Y4-M04-D30,0,0,0,-0.6342020536447476,229.13,33.69
1128,Y4-M05-D01,0,0,0,-0.7270989343688188,226.43,33.88
1129,Y4-M05-D02,0,0,0,-0.741189362465676,228.46,34.25
1130,Y4-M05-D03,0,0,0,-0.8275267047953025,223.83,34.13
1131,Y4-M05-D06,0,0,0,-0.9377861317685681,221.73,34.51
1132,Y4-M05-D07,0,0,0,-0.833809960795671,223.77,34.16
1133,Y4-M05-D08,0,0,0,-0.8033508815026627,218.88,33.29
1134,Y4-M05-D09,0,0,0,-0.9517297824886037,212.04,33.24
1135,Y4-M05-D10,0,0,0,-0.9718627270453237,213.52,33.57
1136,Y4-M05-D13,0,0,0,-0.9515826724003056,214.12,33.53
1137,Y4-M05-D14,1,191,-1365,-1.1894629211053929,209.09,34.28
1138,Y4-M05-D15,1,191,-1365,-1.091679831152572,212.79,34.2
1139,Y4-M05-D16,1,191,-1365,-0.9606481743260564,215.44,33.77
1140,Y4-M05-D17,1,191,-1365,-0.9074848586910739,213.83,33.22
1141,Y4-M05-D20,1,191,-1365,-1.0394106909537584,213.0,33.91
1142,Y4-M05-D21,1,191,-1365,-0.9260037121713808,214.88,33.48
