Day,Combined_Equity,Pairs_Equity,StockV_Equity,StockQ_Equity,HMM_Equity,Seasonality_Equity,Regime
1179,137014.10618000003,10245.085175789478,20437.930412105277,13810.812582105265,42290.289090000006,30229.98892000001,HIGH
1180,136804.69618000003,10336.345175789476,20437.930412105277,13810.812582105265,41989.61909000001,30229.98892000001,HIGH
1181,136874.55618000004,10262.865175789477,20437.930412105277,13810.812582105265,42132.959090000004,30229.98892000001,HIGH
1182,135171.94618000003,10253.925175789478,20437.930412105277,13810.812582105265,40439.289090000006,30229.98892000001,HIGH
1183,134998.10618000003,10239.955175789477,20437.930412105277,13810.812582105265,40279.419089999996,30229.98892000001,HIGH
1184,135405.18618000002,10208.385175789477,20437.930412105277,13810.812582105265,40718.069090000005,30229.98892000001,HIGH
1185,135299.87618000002,10125.035175789477,20437.930412105277,13810.812582105265,40696.10909,30229.98892000001,HIGH
1186,135695.51618000004,10172.295175789477,20437.930412105277,13810.812582105265,41044.48909,30229.98892000001,HIGH
1187,137835.95618000004,10237.115175789479,20437.930412105277,13810.812582105265,43120.109090000005,30229.98892000001,HIGH
1188,137026.40618000002,10222.645175789477,20437.930412105277,13810.812582105265,42325.029089999996,30229.98892000001,HIGH
1189,137316.60618000003,10194.875175789475,20437.930412105277,13810.812582105265,42642.99909000001,30229.98892000001,HIGH
1190,137704.63618000003,10192.915175789478,20437.930412105277,13810.812582105265,43032.98909,30229.98892000001,HIGH
1191,137692.35618000003,10116.405175789478,20437.930412105277,13810.812582105265,43097.21908999999,30229.98892000001,HIGH
1192,136772.35618000003,10238.785175789477,20437.930412105277,13810.812582105265,42054.83909000001,30229.98892000001,HIGH
1193,136894.26618000004,10239.535175789477,20437.930412105277,13810.812582105265,42175.99909,30229.98892000001,HIGH
1194,136578.83618,10177.135175789477,20437.930412105277,13810.812582105265,41922.96909,30229.98892000001,HIGH
1195,136417.27618000004,10219.665175789478,20437.930412105277,13810.812582105265,41718.87909,30229.98892000001,HIGH
1196,136641.19618000003,10268.085175789478,20437.930412105277,13810.812582105265,41894.379089999995,30229.98892000001,HIGH
1197,136871.90618000002,10188.315175789478,20437.930412105277,13810.812582105265,42204.85909,30229.98892000001,HIGH
1198,136593.99618000002,10123.025175789477,20437.930412105277,13810.812582105265,41992.23909,30229.98892000001,HIGH
1199,136711.51618000004,10295.475175789477,20437.930412105277,13810.812582105265,41937.309089999995,30229.98892000001,HIGH
1200,137316.34618000002,10321.035175789477,20437.930412105277,13810.812582105265,42516.57909,30229.98892000001,HIGH
1201,137844.82618000003,10350.265175789476,20437.930412105277,13810.812582105265,43015.82909,30229.98892000001,HIGH
1202,137576.04618000003,10151.365175789477,20437.930412105277,13810.812582105265,42945.94909000001,30229.98892000001,HIGH
1203,138244.76618000004,10113.005175789478,20437.930412105277,13810.812582105265,43653.029089999996,30229.98892000001,HIGH
1204,139000.29618000003,10150.975175789477,20437.930412105277,13810.812582105265,44370.589090000016,30229.98892000001,HIGH
1205,140037.26618000004,10146.945175789479,20437.930412105277,13810.812582105265,45411.589089999994,30229.98892000001,HIGH
1206,140194.21618000005,10164.805175789477,20437.930412105277,13810.812582105265,45550.679090000005,30229.98892000001,HIGH
1207,139322.60618000003,10124.915175789476,20437.930412105277,13810.812582105265,44718.959090000004,30229.98892000001,HIGH
1208,138064.08618000004,10243.205175789477,20437.930412105277,13810.812582105265,43342.149090000006,30229.98892000001,HIGH
1209,136437.37618000005,10168.715175789479,20437.930412105277,13810.812582105265,41789.92909000001,30229.98892000001,HIGH
1210,135684.42618000004,9945.64517578948,20437.930412105277,13810.812582105265,41260.049090000015,30229.98892000001,HIGH
1211,134444.04618000003,9848.945175789479,20437.930412105277,13810.812582105265,40116.36909000001,30229.98892000001,HIGH
1212,135611.90618000002,9912.575175789478,20437.930412105277,13810.812582105265,41220.599089999996,30229.98892000001,HIGH
1213,137121.29618000003,9770.365175789479,20437.930412105277,13810.812582105265,42872.19909,30229.98892000001,HIGH
1214,138719.84986000002,9739.445175789477,20437.930412105277,13800.516262105266,44511.96909,30229.98892000001,HIGH
1215,135284.72986000002,9750.415175789478,20437.930412105277,13641.796262105265,41224.59909,30229.98892000001,HIGH
1216,137826.86986000004,9758.355175789478,20437.930412105277,13755.716262105265,43644.87909000002,30229.98892000001,HIGH
1217,136902.34986000002,9754.215175789479,20437.930412105277,13903.556262105265,42576.65909,30229.98892000001,HIGH
1218,137367.79986000003,9664.425175789478,20437.930412105277,13841.476262105265,43193.97908999999,30229.98892000001,HIGH
1219,138929.85986000003,9653.095175789476,20437.930412105277,13832.516262105266,44776.32909,30229.98892000001,HIGH
1220,138810.63986000002,9654.875175789479,20437.930412105277,13920.196262105266,44567.64908999999,30229.98892000001,HIGH
1221,142032.11986,9642.035175789477,20437.930412105277,14068.036262105266,47654.129089999995,30229.98892000001,HIGH
1222,142693.67986000003,9694.895175789477,20437.930412105277,13906.756262105266,48424.10909,30229.98892000001,HIGH
1223,142449.17986000003,9766.565175789478,20437.930412105277,13871.556262105265,48143.13909,30229.98892000001,HIGH
1224,143329.23986000003,9834.995175789478,20437.930412105277,13650.116262105266,49176.209090000004,30229.98892000001,HIGH
1225,146194.84986000005,9900.305175789477,20437.930412105277,13829.956262105266,51796.66909000001,30229.98892000001,HIGH
1226,144712.30986000004,9761.295175789477,20437.930412105277,13850.436262105266,50432.65909,30229.98892000001,HIGH
1227,144905.84986000005,9742.555175789475,20437.930412105277,13829.956262105266,50665.41909000001,30229.98892000001,HIGH
1228,142216.94986000002,9888.885175789477,20437.930412105277,13653.956262105266,48006.18909000001,30229.98892000001,HIGH
1229,143905.03986000002,9858.525175789477,20437.930412105277,13472.196262105266,49906.399089999984,30229.98892000001,HIGH
1230,145845.51986000003,9893.785175789477,20437.930412105277,13556.676262105266,51727.13909,30229.98892000001,HIGH
1231,146209.54986000003,9987.685175789476,20437.930412105277,13613.636262105265,51940.30909000001,30229.98892000001,HIGH
1232,147058.25986000002,10113.73517578948,20437.930412105277,13726.916262105266,52549.68909,30229.98892000001,HIGH
1233,146678.61986000004,9932.505175789476,20437.930412105277,13875.396262105265,52202.79909,30229.98892000001,HIGH
1234,148474.57986000003,10013.365175789479,20437.930412105277,13751.876262105267,54041.419089999996,30229.98892000001,HIGH
1235,148671.79986000003,9972.765175789478,20437.930412105277,13798.596262105266,54232.51909,30229.98892000001,HIGH
1236,149969.15986000004,9999.64517578948,20437.930412105277,13802.436262105266,55499.159090000016,30229.98892000001,HIGH
1237,150103.05677000002,10139.765175789478,20437.930412105277,13741.636262105265,55581.91909,30201.805830000012,HIGH
1238,150387.17677000005,10189.635175789477,20437.930412105277,14013.636262105265,55313.51909,30432.455830000014,HIGH
1239,148183.66677000007,10129.155175789478,20437.930412105277,14094.276262105266,53699.96909000001,29822.33583000001,HIGH
1240,150327.55677000002,10128.335175789478,20437.930412105277,14093.636262105265,55022.88909,30644.76583000001,HIGH
1241,150027.01677000005,10208.815175789478,20437.930412105277,13900.356262105266,54720.74909,30759.165830000013,HIGH
1242,150646.55677000002,10249.235175789476,20437.930412105277,14132.036262105266,54445.569090000005,31381.78583000001,HIGH
1243,148231.38677000004,10287.245175789478,20437.930412105277,13863.876262105267,53216.33909000001,30425.995830000007,HIGH
1244,150107.44677000004,10223.485175789478,20437.930412105277,13723.716262105265,54729.569090000005,30992.745830000014,HIGH
1245,150878.93677000003,10273.845175789476,20437.930412105277,13806.276262105266,54871.789090000006,31489.095830000013,HIGH
1246,153381.34677000003,10141.315175789478,20437.930412105277,13823.556262105265,56747.85909000001,32230.685830000013,HIGH
1247,151920.58677000002,10175.695175789479,20437.930412105277,13787.716262105265,55778.059089999995,31741.18583000001,HIGH
1248,152095.23677000002,10269.415175789478,20437.930412105277,13874.756262105266,55598.57909,31914.55583000001,HIGH
1249,153041.54677000002,10131.065175789478,20437.930412105277,13692.996262105265,56185.269089999994,32594.28583000001,HIGH
1250,155373.20677000005,10251.995175789478,20437.930412105277,13876.036262105266,57762.40909000001,33044.83583000001,HIGH
1251,154016.55677000002,10211.265175789478,20437.930412105277,13648.196262105266,57381.40909000001,32337.75583000001,HIGH
1252,154517.83677000005,10059.265175789478,20437.930412105277,13841.476262105265,57888.609090000005,32290.555830000012,HIGH
1253,154666.56677000003,10015.075175789478,20437.930412105277,13737.796262105265,58204.399090000006,32271.36583000001,HIGH
1254,155619.66677,9977.755175789476,20437.930412105277,13701.316262105265,59088.68909,32413.97583000001,HIGH
1255,155856.25677000004,10024.64517578948,20437.930412105277,13796.676262105266,59548.829090000014,32048.175830000007,HIGH
1256,155929.78677000004,10018.405175789478,20437.930412105277,13985.476262105265,59631.23909000001,31856.735830000012,HIGH
1257,154819.11677000005,9998.165175789476,20437.930412105277,13982.276262105266,59284.59909,31116.145830000016,HIGH
1258,153746.99677000003,9944.945175789477,20437.930412105277,14017.476262105265,58278.83909000001,31067.805830000012,HIGH
1259,152069.64677000005,10158.195175789479,20437.930412105277,14053.956262105266,56929.10909,30490.45583000001,HIGH
1260,152025.50677,10114.505175789478,20437.930412105277,13961.796262105265,57154.839089999994,30356.43583000001,HIGH
1261,150338.46677000003,10137.685175789476,20437.930412105277,14068.036262105266,56437.38909,29257.425830000007,HIGH
1262,151784.22677000004,10095.235175789476,20437.930412105277,13760.196262105266,57314.71909,30176.145830000012,HIGH
1263,150241.05677000002,9968.615175789477,20437.930412105277,13695.556262105265,56116.51909000001,30022.43583000001,HIGH
1264,150577.15677000006,9818.745175789478,20437.930412105277,13823.556262105265,56261.61909000001,30235.305830000012,HIGH
1265,152175.81677000003,9825.245175789478,20437.930412105277,13668.036262105266,57548.16909000001,30696.435830000013,HIGH
1266,154335.75677000004,9877.095175789476,20437.930412105277,13748.036262105266,59267.02909000002,31005.66583000001,HIGH
1267,156069.66677,9952.945175789479,20437.930412105277,13813.316262105265,60236.63909,31628.83583000001,HIGH
1268,154887.95677000005,9920.175175789478,20437.930412105277,14015.556262105265,59207.41909000001,31306.87583000001,HIGH
1269,155966.73677000005,9995.545175789477,20437.930412105277,13849.796262105265,59951.54909000001,31731.91583000001,HIGH
1270,152400.90677000006,9884.065175789478,20437.930412105277,14014.276262105266,57440.279090000025,30624.35583000001,HIGH
1271,152524.36677000002,9919.845175789476,20437.930412105277,14116.676262105266,57698.96909,30350.94583000001,HIGH
1272,154433.96677000003,10024.025175789478,20437.930412105277,14234.436262105266,59519.90909,30217.665830000013,HIGH
1273,152689.24677000003,10291.835175789478,20437.930412105277,14327.236262105265,58099.51909,29532.72583000001,HIGH
1274,148757.31677000003,10200.245175789478,20437.930412105277,14183.236262105265,55748.79909,28187.10583000001,HIGH
1275,150622.47677000004,10130.995175789478,20437.930412105277,14174.916262105266,56960.109090000005,28918.525830000013,HIGH
1276,150742.40677000003,10199.625175789479,20437.930412105277,14299.076262105265,57052.25908999999,28753.51583000001,HIGH
1277,150675.82677000004,10293.555175789475,20437.930412105277,14348.356262105266,56487.08909000001,29108.89583000001,HIGH
1278,149565.89677000005,10252.035175789477,20437.930412105277,14347.076262105265,55833.38909,28695.465830000016,HIGH
1279,150486.48677000002,10282.935175789478,20437.930412105277,14187.076262105265,57057.75909,28520.785830000008,HIGH
1280,147250.40889000002,10191.397295789478,20437.930412105277,14053.316262105265,55114.039090000006,27453.72583000001,HIGH
1281,150904.71889000005,10191.397295789478,20437.930412105277,14476.356262105266,57832.96909,27966.065830000014,HIGH
1282,151534.48889000004,10191.397295789478,20437.930412105277,14398.916262105266,57667.82909,28838.415830000013,HIGH
1283,152948.56889000005,10191.397295789478,20437.930412105277,14357.316262105265,59292.399090000006,28669.525830000013,HIGH
1284,151624.00889000006,10191.397295789478,20437.930412105277,14492.996262105265,58348.929090000005,28152.755830000013,HIGH
1285,152272.51889000004,10191.397295789478,20437.930412105277,14636.996262105265,58658.54909,28347.64583000001,HIGH
1286,152960.14889000004,10191.397295789478,20437.930412105277,14640.836262105266,59178.85909,28511.12583000001,HIGH
1287,151189.76409000004,10191.397295789478,20437.930412105277,14762.711462105268,58168.62909,27629.095830000013,HIGH
1288,152930.18409000005,10191.397295789478,20437.930412105277,14762.711462105268,59425.24909,28112.895830000016,HIGH
1289,152788.23699000003,10191.397295789478,20427.783312105275,14762.711462105268,59242.52909,28163.815830000014,HIGH
1290,155617.79699000003,10191.397295789478,19884.323312105276,14762.711462105268,61204.28909,29575.075830000013,HIGH
1291,155379.06699000005,10191.397295789478,19772.383312105274,14762.711462105268,61567.30909,29085.26583000001,HIGH
1292,155912.11367000005,10186.13397578948,19695.823312105276,14762.711462105268,61956.279089999996,29311.165830000013,HIGH
1293,156615.30367000002,10174.10397578948,19735.263312105275,14762.711462105268,62464.849089999996,29478.37583000001,HIGH
1294,157672.26367000001,10274.33397578948,19821.103312105275,14762.711462105268,63469.57909,29344.535830000008,HIGH
1295,158282.58367000002,10179.44397578948,20529.283312105275,14762.711462105268,63286.31909,29524.82583000001,HIGH
1296,160435.90367000003,10112.63397578948,20125.603312105275,14762.711462105268,64917.58909000001,30517.36583000001,HIGH
1297,161467.39367000005,10123.313975789479,20365.143312105276,14762.711462105268,65304.469090000006,30911.75583000001,HIGH
1298,160142.49107000005,9967.343975789481,20722.44071210528,14762.711462105268,63737.749090000005,30952.24583000001,HIGH
1299,160964.43107000005,10008.293975789478,20722.44071210528,14762.711462105268,64507.559089999995,30963.42583000001,HIGH
1300,159351.75107000003,10183.04397578948,20722.44071210528,14762.711462105268,63269.16908999999,30414.38583000001,HIGH
1301,156842.24107000005,10168.85397578948,20722.44071210528,14762.711462105268,61191.69909000001,29996.53583000001,HIGH
1302,154025.27107000005,10105.70397578948,20722.44071210528,14762.711462105268,58950.22909000001,29484.18583000001,HIGH
1303,157679.82619000005,10059.653975789479,20722.44071210528,14762.711462105268,61511.409090000016,30623.61095000001,HIGH
1304,157103.68619000004,10085.51397578948,20722.44071210528,14762.711462105268,61020.389090000004,30512.630950000013,HIGH
1305,156489.26619000005,10081.91397578948,20722.44071210528,14762.711462105268,60322.76909,30599.43095000001,HIGH
1306,158453.56619000004,10067.39397578948,20722.44071210528,14762.711462105268,62064.749090000005,30836.270950000013,HIGH
1307,159133.33619000003,10089.893975789479,20722.44071210528,14762.711462105268,62696.599089999996,30861.69095000001,HIGH
1308,160230.53619,10136.273975789478,20722.44071210528,14762.711462105268,63477.40908999999,31131.700950000013,HIGH
1309,160214.92619000006,10184.183975789481,20722.44071210528,14762.711462105268,63351.26909,31194.320950000016,HIGH
1310,159415.60619000002,10105.73397578948,20722.44071210528,14762.711462105268,62503.29908999999,31321.420950000014,HIGH
1311,159674.62619000004,10236.113975789482,20722.44071210528,14762.711462105268,62477.55909,31475.80095000001,HIGH
1312,159806.34619000004,10179.23397578948,20722.44071210528,14762.711462105268,62721.02909,31420.93095000001,HIGH
1313,158371.76779,10290.413975789479,20712.14231210528,14762.711462105268,61819.20908999999,30787.29095000001,HIGH
1314,157507.31779000006,10317.56397578948,21428.14231210528,14762.711462105268,60190.83909,30808.060950000014,HIGH
1315,157391.62779000003,10276.403975789479,21027.342312105277,14762.711462105268,60471.849089999996,30853.320950000016,HIGH
1316,156861.20779000004,10367.60397578948,20564.14231210528,14762.711462105268,59995.36909,31171.380950000013,HIGH
1317,157257.94779000006,10444.613975789482,20322.54231210528,14762.711462105268,60707.97909000001,31020.100950000015,HIGH
1318,159834.76779000004,10447.403975789479,20256.14231210528,14762.711462105268,63070.02909,31298.480950000012,HIGH
1319,162009.56779000006,10368.02397578948,20398.54231210528,14762.711462105268,65183.66909,31296.62095000001,HIGH
1320,163655.24718000003,10510.32336578948,20486.54231210528,14762.711462105268,66634.38909,31261.280950000015,HIGH
1321,162607.15718000004,10510.32336578948,19948.14231210528,14762.711462105268,66338.28909,31047.69095000001,HIGH
1322,162749.38198000006,10510.32336578948,20938.40711210528,14762.711462105268,65719.95909000002,30817.980950000012,HIGH
1323,162218.29198000004,10510.32336578948,20938.40711210528,14762.711462105268,64860.26909000001,31146.58095000001,HIGH
1324,162665.88198000003,10510.32336578948,20938.40711210528,14762.711462105268,64931.519089999994,31522.920950000014,HIGH
1325,162864.55198000005,10510.32336578948,20938.40711210528,14762.711462105268,65142.899090000006,31510.210950000015,HIGH
1326,163775.20198000007,10510.32336578948,20938.40711210528,14762.711462105268,66164.52909000001,31399.230950000012,HIGH
1327,164178.59198000006,10510.32336578948,20938.40711210528,14762.711462105268,66760.73909,31206.410950000012,HIGH
1328,163603.03198000006,10510.32336578948,20938.40711210528,14762.711462105268,66034.20909,31357.380950000013,HIGH
1329,163243.49198000005,10510.32336578948,20938.40711210528,14762.711462105268,65370.86909000001,31661.18095000001,HIGH
1330,163234.58198000005,10510.32336578948,20938.40711210528,14762.711462105268,65260.58909,31762.55095000001,HIGH
1331,162917.49198000005,10510.32336578948,20938.40711210528,14762.711462105268,64740.75909000001,31965.29095000001,HIGH
1332,162007.76198000004,10510.32336578948,20938.40711210528,14762.711462105268,63460.88909,32335.43095000001,HIGH
1333,161939.90198000005,10510.32336578948,20938.40711210528,14762.711462105268,63811.52909000001,31916.93095000001,HIGH
1334,162458.12198000005,10510.32336578948,20938.40711210528,14762.711462105268,64376.86909,31869.810950000014,HIGH
1335,163082.35198000006,10510.32336578948,20938.40711210528,14762.711462105268,65490.58909000001,31380.320950000016,HIGH
1336,164409.09198000003,10510.32336578948,20938.40711210528,14762.711462105268,66772.99909,31424.65095000001,HIGH
1337,165106.95198000004,10510.32336578948,20938.40711210528,14762.711462105268,67251.68909,31643.820950000016,HIGH
1338,163832.83198000005,10510.32336578948,20938.40711210528,14762.711462105268,66327.55909000001,31293.83095000001,HIGH
1339,165328.91198000003,10510.32336578948,20938.40711210528,14762.711462105268,67621.20908999999,31496.26095000001,HIGH
1340,163798.65198000005,10510.32336578948,20938.40711210528,14762.711462105268,66244.39909,31342.810950000014,HIGH
1341,164477.70198,10510.32336578948,20938.40711210528,14762.711462105268,66810.29908999999,31455.960950000015,HIGH
1342,163472.91198000003,10510.32336578948,20938.40711210528,14762.711462105268,65673.75909,31587.710950000015,HIGH
1343,163716.68198000002,10510.32336578948,20938.40711210528,14762.711462105268,65871.33909,31633.90095000001,HIGH
1344,163478.59198000006,10510.32336578948,20938.40711210528,14762.711462105268,65676.33909000001,31590.810950000014,HIGH
1345,162470.09198000003,10510.32336578948,20938.40711210528,14762.711462105268,65030.22909,31228.420950000014,HIGH
1346,163366.23198000004,10510.32336578948,20938.40711210528,14762.711462105268,65859.71909,31295.070950000016,HIGH
1347,162487.16198000003,10510.32336578948,20938.40711210528,14762.711462105268,64788.449089999995,31487.270950000013,HIGH
1348,162590.07198000004,10510.32336578948,20938.40711210528,14762.711462105268,65120.44909,31258.18095000001,HIGH
1349,162511.50198000006,10510.32336578948,20938.40711210528,14762.711462105268,65167.429090000005,31132.630950000013,HIGH
1350,161853.52198000005,10510.32336578948,20938.40711210528,14762.711462105268,64376.76909,31265.310950000014,HIGH
1351,162416.26198000004,10510.32336578948,20938.40711210528,14762.711462105268,65152.169089999996,31052.65095000001,HIGH
1352,162304.56198000006,10510.32336578948,20938.40711210528,14762.711462105268,65152.99909000001,30940.12095000001,HIGH
1353,163192.07198000004,10510.32336578948,20938.40711210528,14762.711462105268,66196.74909,30783.880950000013,HIGH
1354,164296.42198000004,10510.32336578948,20938.40711210528,14762.711462105268,67190.11909000001,30894.86095000001,HIGH
1355,164526.24198000005,10510.32336578948,20938.40711210528,14762.711462105268,67322.28909,30992.51095000001,HIGH
1356,165015.27198000002,10510.32336578948,20938.40711210528,14762.711462105268,67590.28909,31213.54095000001,HIGH
1357,164921.12198000005,10510.32336578948,20938.40711210528,14762.711462105268,67345.78909,31363.890950000015,HIGH
1358,164373.07198000004,10510.32336578948,20938.40711210528,14762.711462105268,66216.79909,31944.83095000001,HIGH
1359,165259.55198000005,10510.32336578948,20938.40711210528,14762.711462105268,67022.67909,32025.43095000001,HIGH
1360,165959.16198000003,10510.32336578948,20938.40711210528,14762.711462105268,67858.99909,31888.72095000001,HIGH
1361,166084.52198000002,10510.32336578948,20938.40711210528,14762.711462105268,67993.96909,31879.11095000001,HIGH
1362,166499.86198000007,10510.32336578948,20938.40711210528,14762.711462105268,68430.69909000002,31857.72095000001,HIGH
1363,166643.85198000004,10510.32336578948,20938.40711210528,14762.711462105268,68229.96909,32202.44095000001,HIGH
1364,166589.31198000003,10510.32336578948,20938.40711210528,14762.711462105268,67921.53909,32456.33095000001,HIGH
1365,167012.25198000003,10510.32336578948,20938.40711210528,14762.711462105268,68110.11909,32690.69095000001,HIGH
1366,166433.82198000004,10510.32336578948,20938.40711210528,14762.711462105268,67364.28909,32858.09095000001,HIGH
1367,166981.39198000004,10510.32336578948,20938.40711210528,14762.711462105268,67744.76909,33025.18095000001,HIGH
1368,167217.87122000003,10510.32336578948,20938.40711210528,14762.711462105268,68212.87909,32793.55019000001,HIGH
1369,167717.24122000005,10510.32336578948,20938.40711210528,14762.711462105268,68712.24909000001,32793.55019000001,HIGH
1370,168228.24122000005,10510.32336578948,20938.40711210528,14762.711462105268,69223.24909000001,32793.55019000001,HIGH
1371,168916.06122000003,10510.32336578948,20938.40711210528,14762.711462105268,69911.06908999999,32793.55019000001,HIGH
1372,167976.20122000005,10510.32336578948,20938.40711210528,14762.711462105268,68971.20909,32793.55019000001,HIGH
1373,168599.56122000003,10510.32336578948,20938.40711210528,14762.711462105268,69594.56909,32793.55019000001,HIGH
1374,167589.42122000002,10510.32336578948,20938.40711210528,14762.711462105268,68584.42908999999,32793.55019000001,HIGH
1375,168162.89122000005,10510.32336578948,20938.40711210528,14762.711462105268,69157.89909000002,32793.55019000001,HIGH
1376,168641.78122000003,10510.32336578948,20938.40711210528,14762.711462105268,69636.78908999999,32793.55019000001,HIGH
1377,168323.51122000004,10510.32336578948,20938.40711210528,14762.711462105268,69318.51909,32793.55019000001,HIGH
1378,167620.26122000004,10510.32336578948,20938.40711210528,14762.711462105268,68615.26909,32793.55019000001,HIGH
1379,168727.04122000004,10510.32336578948,20938.40711210528,14762.711462105268,69722.04909,32793.55019000001,HIGH
1380,169187.74122000005,10510.32336578948,20938.40711210528,14762.711462105268,70182.74909000001,32793.55019000001,HIGH
1381,169869.94122000004,10510.32336578948,20938.40711210528,14762.711462105268,70864.94909000001,32793.55019000001,HIGH
1382,169387.43122000006,10510.32336578948,20938.40711210528,14762.711462105268,70382.43909000001,32793.55019000001,HIGH
1383,169840.66122000004,10510.32336578948,20938.40711210528,14762.711462105268,70835.66909000001,32793.55019000001,HIGH
1384,168912.36122000002,10510.32336578948,20938.40711210528,14762.711462105268,69907.36909,32793.55019000001,HIGH
1385,168490.95122000005,10510.32336578948,20938.40711210528,14762.711462105268,69485.95909,32793.55019000001,HIGH
1386,169153.52122000002,10510.32336578948,20938.40711210528,14762.711462105268,70148.52909,32793.55019000001,HIGH
1387,168007.41122000004,10510.32336578948,20938.40711210528,14762.711462105268,69002.41909,32793.55019000001,HIGH
1388,166900.82122000004,10510.32336578948,20938.40711210528,14762.711462105268,67895.82909,32793.55019000001,HIGH
1389,167200.88122000004,10510.32336578948,20938.40711210528,14762.711462105268,68195.88909000001,32793.55019000001,HIGH
1390,166398.29122000004,10510.32336578948,20938.40711210528,14762.711462105268,67393.29909000001,32793.55019000001,HIGH
1391,166187.19122000004,10510.32336578948,20938.40711210528,14762.711462105268,67182.19909000001,32793.55019000001,HIGH
1392,166538.46122000006,10510.32336578948,20938.40711210528,14762.711462105268,67533.46909000001,32793.55019000001,HIGH
1393,167650.56122000003,10510.32336578948,20938.40711210528,14762.711462105268,68645.56909,32793.55019000001,HIGH
1394,166687.57122000004,10510.32336578948,20938.40711210528,14762.711462105268,67682.57909,32793.55019000001,HIGH
1395,167093.84122000003,10510.32336578948,20938.40711210528,14762.711462105268,68088.84909,32793.55019000001,HIGH
1396,166589.21122000006,10510.32336578948,20938.40711210528,14762.711462105268,67584.21909000001,32793.55019000001,HIGH
1397,166754.41122000004,10510.32336578948,20938.40711210528,14762.711462105268,67749.41909000001,32793.55019000001,HIGH
1398,167817.87522000005,10510.32336578948,20938.40711210528,14752.455462105268,68823.13909,32793.55019000001,HIGH
1399,168363.55522000004,10510.32336578948,20938.40711210528,14682.855462105268,69438.41909000001,32793.55019000001,HIGH
1400,169813.86522000004,10510.32336578948,20938.40711210528,14660.455462105268,70911.12909,32793.55019000001,HIGH
1401,169756.88522000003,10510.32336578948,20938.40711210528,14782.85546210527,70731.74909,32793.55019000001,HIGH
1402,169779.42522000003,10510.32336578948,20938.40711210528,14636.455462105268,70900.68909,32793.55019000001,HIGH
1403,169025.25522000005,10510.32336578948,20938.40711210528,14514.055462105269,70268.91909000001,32793.55019000001,HIGH
1404,168241.69522000002,10510.32336578948,20938.40711210528,14331.65546210527,69667.75908999999,32793.55019000001,HIGH
1405,168252.38522000005,10510.32336578948,20938.40711210528,14556.455462105268,69453.64909,32793.55019000001,HIGH
1406,166936.97522000005,10510.32336578948,20938.40711210528,14611.65546210527,68083.03909,32793.55019000001,HIGH
1407,166762.84522000002,10510.32336578948,20938.40711210528,14624.455462105268,67896.10909,32793.55019000001,HIGH
1408,166489.03522000002,10510.32336578948,20938.40711210528,14904.455462105268,67342.29909,32793.55019000001,HIGH
1409,168018.13522000005,10510.32336578948,20938.40711210528,14957.255462105268,68818.59909,32793.55019000001,HIGH
1410,166469.49522000004,10510.32336578948,20938.40711210528,14849.255462105268,67377.95908999999,32793.55019000001,HIGH
1411,167930.00522000005,10510.32336578948,20938.40711210528,14896.455462105268,68791.26909000002,32793.55019000001,HIGH
1412,168156.56522000005,10510.32336578948,20938.40711210528,15137.255462105268,68777.02909000001,32793.55019000001,HIGH
1413,167948.80522000004,10510.32336578948,20938.40711210528,15045.25546210527,68661.26908999999,32793.55019000001,HIGH
1414,169318.46522000004,10510.32336578948,20938.40711210528,15150.85546210527,69925.32909000001,32793.55019000001,HIGH
1415,169304.50522000005,10510.32336578948,20938.40711210528,15049.255462105268,70012.96909000001,32793.55019000001,HIGH
1416,168954.05522000004,10510.32336578948,20938.40711210528,14723.65546210527,69988.11909,32793.55019000001,HIGH
1417,169304.18522,10510.32336578948,20938.40711210528,14738.855462105268,70323.04908999999,32793.55019000001,HIGH
1418,168788.59522000002,10510.32336578948,20938.40711210528,14649.255462105268,69897.05909,32793.55019000001,HIGH
1419,169024.47522000005,10510.32336578948,20938.40711210528,14725.255462105268,70056.93909000001,32793.55019000001,HIGH
1420,169468.98522000003,10510.32336578948,20938.40711210528,14790.055462105267,70436.64909,32793.55019000001,HIGH
1421,171545.58522000004,10510.32336578948,20938.40711210528,14638.855462105268,72664.44909,32793.55019000001,HIGH
1422,171928.11522000004,10510.32336578948,20938.40711210528,14717.25546210527,72968.57909,32793.55019000001,HIGH
1423,171811.34522000002,10510.32336578948,20938.40711210528,14794.055462105269,72775.00908999999,32793.55019000001,HIGH
1424,171200.75522000005,10510.32336578948,20938.40711210528,14586.055462105269,72372.41909000001,32793.55019000001,HIGH
1425,171018.24522000004,10510.32336578948,20938.40711210528,14660.455462105268,72115.50909,32793.55019000001,HIGH
1426,170753.68522000004,10510.32336578948,20938.40711210528,14606.855462105268,71904.54909,32793.55019000001,HIGH
1427,170685.70522000003,10510.32336578948,20938.40711210528,14447.65546210527,71995.76909,32793.55019000001,HIGH
1428,171456.78522000002,10510.32336578948,20938.40711210528,14684.455462105268,72530.04909,32793.55019000001,HIGH
1429,170771.64522000006,10510.32336578948,20938.40711210528,14696.455462105268,71832.90909000002,32793.55019000001,HIGH
1430,168810.51522000006,10510.32336578948,20938.40711210528,14488.455462105268,70079.77909000001,32793.55019000001,HIGH
1431,167083.70522000006,10510.32336578948,20938.40711210528,14358.055462105269,68483.36909000002,32793.55019000001,HIGH
