Date,mkt_ret,vol_regime,p_LOW,p_MID,p_HIGH
Y4-M10-D15,-0.0007881031569049533,LOW,0.8161078035573232,0.14908628797737952,0.03480590846541124
Y4-M10-D16,-0.0021910251772104764,LOW,0.46928477038951877,0.4557098270310519,0.0750054025792283
Y4-M10-D17,0.008467383463631477,HIGH,4.1953108999791375e-22,0.3580758142939969,0.6419241857061015
Y4-M10-D18,0.0015385478746126917,LOW,0.7165306095414099,0.23975722823885562,0.04371216221980373
Y4-M10-D21,0.0027173142189672594,MID,0.1654699135882481,0.7089976930505306,0.12553239336133912
Y4-M10-D22,0.005238609087831661,MID,2.1795859103015967e-07,0.8059514200629577,0.1940483619784327
Y4-M10-D23,0.0018380426384677325,LOW,0.6285060759467417,0.32068781122959605,0.050806112823683594
Y4-M10-D24,-0.015345482714354182,HIGH,2.6685344306998724e-82,2.4820095882631834e-05,0.9999751799043003
Y4-M10-D25,0.008816551608012086,HIGH,2.578395568795185e-24,0.3019608428945725,0.698039157105502
Y4-M10-D28,0.004115352508836257,MID,0.0003123106496925836,0.8683730220825047,0.1313146672680141
Y4-M10-D29,-0.008630757148832198,HIGH,3.9368860861034315e-23,0.30529352332301807,0.6947064766770925
Y4-M10-D30,0.002367590681290363,MID,0.32208164953900026,0.5838881908766681,0.09403015958418277
Y4-M10-D31,-0.003996225248387628,MID,0.0007039053641614819,0.8362589302817914,0.1630371643540318
Y4-M11-D01,-0.00470845980162749,MID,8.820618309322953e-06,0.845400445142031,0.1545907342395223
Y4-M11-D04,-0.017423477099325513,HIGH,5.342846738484678e-108,2.7919752164231347e-07,0.9999997208024459
Y4-M11-D05,0.023067339162859954,HIGH,2.6801903114304013e-195,3.440244672107794e-14,1.0
Y4-M11-D06,0.006341947317102722,MID,1.4486691590357773e-11,0.7584246436714046,0.24157535631428392
Y4-M11-D07,-0.001855159206071029,LOW,0.639925403517389,0.3085820804460895,0.05149251603635845
Y4-M11-D08,-0.0011902712951917048,LOW,0.8029539456051371,0.1622354320338718,0.034810622360938695
Y4-M11-D11,-0.0076875403656871755,MID,8.694165644408628e-18,0.5364727666097243,0.4635272333903952
Y4-M11-D12,-0.011247089142221939,HIGH,8.140290634250025e-42,0.025378846918961293,0.9746211530809105
Y4-M11-D13,-0.008385730978233969,HIGH,1.1401563427659688e-21,0.42882322242742155,0.5711767775727957
Y4-M11-D14,-0.000872830903094459,LOW,0.8008137167150261,0.16446754406548014,0.034718739219667484
Y4-M11-D15,-0.007971863546544732,HIGH,2.6351023571133877e-19,0.4776749069932931,0.5223250930064884
Y4-M11-D18,-0.010507944292655174,HIGH,6.05123492053487e-36,0.06622734916543761,0.9337726508345722
Y4-M11-D19,-0.00885785303073381,HIGH,1.4424978815966268e-24,0.29260801616456117,0.7073919838354773
Y4-M11-D20,-0.004873657506853363,MID,2.600459791776444e-06,0.8276838241071441,0.17231357543328155
Y4-M11-D21,-0.004553466182319852,MID,2.61478239765252e-05,0.8370807296871083,0.1628931224890061
Y4-M11-D22,0.0018834385626653688,LOW,0.6124114920646372,0.3282565455122411,0.0593319624230516
Y4-M11-D25,-0.007682505734013442,HIGH,8.567141864152765e-18,0.48412378251609745,0.5158762174839313
Y4-M11-D26,0.004954943868596381,MID,1.5726336992104211e-06,0.8248941046226924,0.17510432274348584
Y4-M11-D27,-0.002420919302940189,MID,0.3290269793747615,0.5801052882011087,0.09086773242434684
Y4-M11-D28,0.0006855476888540328,LOW,0.8171762189742705,0.14935744717035737,0.03346633385515949
Y4-M11-D29,-0.010880875587802414,HIGH,8.731121533491922e-39,0.04173394367377554,0.9582660563263947
Y4-M12-D02,-0.012550952204352999,HIGH,2.98326588765577e-53,0.004188592786530939,0.9958114072132516
Y4-M12-D03,0.0076014986101118846,MID,2.020566784360406e-17,0.6043196514156729,0.39568034858415785
Y4-M12-D04,-0.014484151830552768,HIGH,9.643667506155814e-73,0.00012195985062010685,0.9998780401495839
Y4-M12-D05,-0.004825153193046802,MID,3.7038196246920704e-06,0.8612216495374331,0.1387746466430848
Y4-M12-D06,-0.0006500268375733294,LOW,0.8158045000074061,0.14498148768489996,0.039214012307729966
Y4-M12-D09,-0.0025437325177700043,MID,0.2548891761358432,0.6409414940899444,0.10416932977415433
Y4-M12-D10,-0.007879651882709882,HIGH,7.465727929059264e-19,0.4489367642961063,0.5510632357039813
Y4-M12-D11,0.006014871559128054,MID,3.0001432710850304e-10,0.7441638315750008,0.25583616812508075
Y4-M12-D12,-0.004292513027764475,MID,0.00012117889282141197,0.854633302786403,0.14524551832094942
Y4-M12-D13,0.009440925960422543,HIGH,2.8048980670995345e-28,0.18514265046991743,0.8148573495301838
Y4-M12-D16,-0.010332201462969275,HIGH,1.3306481327268571e-34,0.09034238533607701,0.9096576146640679
Y4-M12-D17,0.010216509430033655,HIGH,8.434249791725928e-34,0.08725766097088748,0.912742339029156
Y4-M12-D18,-0.003011646310096261,MID,0.05213028031147819,0.8477909368897697,0.10007878279853515
Y4-M12-D19,-0.015001377187802116,HIGH,2.1353798069277824e-78,4.6151787482570695e-05,0.9999538482125072
Y4-M12-D20,0.0019921183008338654,LOW,0.5165365200199185,0.4297328381282307,0.05373064185167861
Y4-M12-D23,0.013824035279190431,HIGH,1.1956238843267022e-65,0.000444101353549002,0.9995558986463575
Y4-M12-D24,-0.0011235177615921612,LOW,0.7711319590653419,0.19822447524956197,0.03064356568503963
Y4-M12-D25,0.011011573013975495,HIGH,6.63418967180218e-40,0.028401527995228475,0.9715984720046281
Y4-M12-D26,0.004444754868775239,MID,4.1178965862129084e-05,0.8787546442359017,0.12120417679840793
Y4-M12-D27,-0.013588036446214091,HIGH,2.4173032265731004e-63,0.0005853361889376805,0.9994146638109856
Y4-M12-D30,0.006236311724506571,MID,3.659421970565359e-11,0.7699354946308059,0.2300645053323763
Y4-M12-D31,0.008641468857129998,HIGH,3.477251622081064e-23,0.3410993459128658,0.6589006540871644
Y5-M01-D01,0.01081544531155908,HIGH,2.337080111660359e-38,0.04333323562405384,0.956666764375958
Y5-M01-D02,-0.00684451095514936,MID,8.941110345237897e-14,0.6704469924595279,0.3295530075403531
Y5-M01-D03,-0.004059326614474345,MID,0.0005015388782249835,0.860293404809433,0.13920505631217256
Y5-M01-D06,-0.0011452199564096386,LOW,0.7983590015353277,0.1644873236072263,0.03715367485731114
Y5-M01-D07,0.0067983993482143065,MID,1.7572790524701327e-13,0.6363947224260669,0.363605277573654
Y5-M01-D08,0.0056703639663306235,MID,6.140715355880179e-09,0.8022171592371364,0.19778283462236218
Y5-M01-D09,-0.011573109020907902,HIGH,1.4568482063154378e-44,0.014475490821554105,0.9855245091784111
Y5-M01-D10,-0.007383630233332212,MID,2.7303309636235234e-16,0.6259068347173651,0.37409316528266057
Y5-M01-D13,-0.000309456572002739,LOW,0.7738152356848521,0.17355972757879265,0.052625036736326465
Y5-M01-D14,0.005210780018431934,MID,2.6440562401576554e-07,0.8256506841219996,0.17434905147258206
Y5-M01-D15,-0.013471195928651243,HIGH,4.181762212731095e-62,0.0008671207616274278,0.9991328792385832
Y5-M01-D16,0.0103176325948888,HIGH,1.4864626817256452e-34,0.07942907658091755,0.9205709234188562
Y5-M01-D17,0.003823435387935513,MID,0.0014670155785994645,0.8656016551682949,0.13293132925307297
Y5-M01-D20,-0.005263974266224572,MID,1.6596086355199125e-07,0.7830839155103071,0.21691591852883887
Y5-M01-D21,0.004282647770777304,MID,0.0001290863207349939,0.8600654322298434,0.13980548144956562
Y5-M01-D22,0.020027154105039243,HIGH,4.418778032193087e-145,3.357419872108436e-10,0.9999999996643965
Y5-M01-D23,0.01056954550615818,HIGH,2.065400995852221e-36,0.06927266345612866,0.9307273365439572
Y5-M01-D24,0.009085713111759814,HIGH,5.510441142368721e-26,0.2654560329563588,0.7345439670434797
Y5-M01-D27,-0.007780044087310095,MID,2.3164208404358074e-18,0.4972453795949162,0.502754620405254
Y5-M01-D28,-0.0035593018172646244,MID,0.00579011432107299,0.8751415782987976,0.11906830737991568
Y5-M01-D29,-0.011559402620646787,HIGH,2.011795966605383e-44,0.014611583960170252,0.9853884160397763
Y5-M01-D30,0.0022417820794687045,MID,0.3826286785158287,0.5371605471803615,0.08021077430391992
Y5-M01-D31,0.005776907402659333,MID,2.694380841516107e-09,0.787172133043054,0.21282786426255873
Y5-M02-D03,-0.016860027878953243,HIGH,1.0015365686624094e-100,9.412895069987544e-07,0.9999990587107159
Y5-M02-D04,-0.00843104832913575,HIGH,5.816212294440353e-22,0.4358787425825961,0.5641212574174116
Y5-M02-D05,0.012673737106969053,HIGH,2.054513506658796e-54,0.0030385930038130072,0.9969614069963799
Y5-M02-D06,-0.00679031067888119,MID,1.5876310604930813e-13,0.7249133372240892,0.2750866627759553
Y5-M02-D07,0.010654076568885496,HIGH,4.098261116065998e-37,0.04578551693627719,0.9542144830637687
Y5-M02-D10,-0.004940510071821891,MID,1.5451373750857534e-06,0.836116514538137,0.1638819403245772
Y5-M02-D11,-0.005803769840742495,MID,2.0546546771998235e-09,0.7841702175483994,0.21582978039705927
Y5-M02-D12,-0.011613090135522287,HIGH,7.028033364609935e-45,0.014764160149122841,0.9852358398508876
Y5-M02-D13,0.00873756744575182,HIGH,9.17972552329217e-24,0.3514782381888866,0.6485217618109594
Y5-M02-D14,0.0013283203345332334,LOW,0.7578105019352696,0.2027604234311215,0.03942907463338853
Y5-M02-D17,-0.005339611719514622,MID,9.89441792024514e-08,0.7840781369227986,0.2159217641332384
Y5-M02-D18,-0.0055511763372247495,MID,1.6854219842071078e-08,0.8046681508068783,0.19533183233880871
Y5-M02-D19,-0.012102936227864266,HIGH,3.969692958387527e-49,0.007904825269160231,0.9920951747310364
Y5-M02-D20,0.017670914955878712,HIGH,2.3407938367030077e-111,1.525963069733431e-07,0.9999998474036264
Y5-M02-D21,0.003770344931024794,MID,0.001855067454545759,0.8903752158045116,0.10776971674099849
Y5-M02-D24,0.012825575305791244,HIGH,7.279837211430979e-56,0.0020326067466648113,0.9979673932532366
Y5-M02-D25,-0.003199812233833189,MID,0.025532799988922814,0.8524723728113448,0.12199482719955154
Y5-M02-D26,-0.005143851687200415,MID,4.1223842878005864e-07,0.8002885465525069,0.19971104120884955
Y5-M02-D27,0.007055979456277491,MID,1.1089205841436769e-14,0.6119651735279995,0.3880348264718967
Y5-M02-D28,-0.002264865895951429,MID,0.41458519413682593,0.5082564120055407,0.07715839385768038
Y5-M03-D02,-0.0013528061162101821,LOW,0.7786953876574911,0.18086444175749042,0.04044017058515417
Y5-M03-D03,0.0033269787810986913,MID,0.018872677839402854,0.8531117872863179,0.12801553487432504
Y5-M03-D04,-0.00933331343670991,HIGH,1.3103527631482491e-27,0.1722630243799328,0.8277369756199024
Y5-M03-D05,0.003194417104010795,MID,0.027095944779299268,0.8442630936088473,0.12864096161168537
Y5-M03-D06,-0.0035514469809575207,MID,0.006487979267587055,0.8610570260561637,0.13245499467629854
Y5-M03-D09,-0.009894825641761373,HIGH,2.079202693783414e-31,0.12364364125551362,0.8763563587446206
Y5-M03-D10,0.015196024076133786,HIGH,1.1742706080192057e-80,3.474136803220734e-05,0.999965258632119
Y5-M03-D11,-0.005226776899045135,MID,1.8551381427898824e-07,0.849728305078863,0.15027150940744013
Y5-M03-D12,0.010323393249400509,HIGH,1.6314303226030625e-34,0.07465237602319319,0.9253476239766957
Y5-M03-D13,-0.001067247783160207,LOW,0.780599125149252,0.18447801975264091,0.034922855098053
Y5-M03-D16,0.006759707061891723,MID,2.6341200212448984e-13,0.6512611815245397,0.3487388184751454
Y5-M03-D17,0.006825480164847312,MID,1.1914354826591487e-13,0.6363891972033252,0.36361080279667946
Y5-M03-D18,0.004010646335487569,MID,0.0005964893149286953,0.8678530037420782,0.13155050694302214
Y5-M03-D19,0.010349874945848138,HIGH,8.720544098870606e-35,0.06341682628500256,0.9365831737149489
Y5-M03-D20,-0.002788562710139472,MID,0.11819896357497252,0.7833457008165836,0.09845533560858971
Y5-M03-D23,0.0004100845545968255,LOW,0.7966061378834718,0.16149015749839535,0.041903704618219594
Y5-M03-D24,0.009618562717267333,HIGH,1.6895664142732528e-29,0.13725575585566374,0.8627442441441315
Y5-M03-D25,0.005522497582880153,MID,1.895031341359532e-08,0.8000911129516004,0.19990886809826128
Y5-M03-D26,0.005419008659658261,MID,5.338721914519674e-08,0.8030766371134319,0.19692330949950423
Y5-M03-D27,-0.0005011119896614725,LOW,0.8135518888850123,0.14876554933807082,0.03768256177692349
Y5-M03-D30,-6.232870224587799e-05,LOW,0.7640145054276906,0.18103693320209052,0.054948561370135915
Y5-M03-D31,0.0008961121940454004,LOW,0.8353457426089691,0.13554211301968014,0.029112144371429675
Y5-M04-D01,0.0006910920124895439,LOW,0.8365460292053385,0.13261624325693483,0.030837727537650714
Y5-M04-D02,0.0009968589696160888,LOW,0.8245997274883912,0.14195040582037424,0.03344986669124441
Y5-M04-D03,0.002569801149795048,MID,0.24019148843808896,0.6558265353925891,0.10398197616941843
Y5-M04-D06,-0.008463607615007277,HIGH,4.323018941932399e-22,0.3587929364312379,0.6412070635689574
Y5-M04-D07,1.056376750566387e-05,LOW,0.7189952322432966,0.21957413820366287,0.06143062955307455
Y5-M04-D08,-0.0011718821368761243,LOW,0.8044689103569135,0.1645722004795405,0.030958889163627958
Y5-M04-D09,-0.010474252745059915,HIGH,1.081243712103176e-35,0.05603019562091549,0.943969804379093
Y5-M04-D10,-0.005830613080542471,MID,1.4644522149737962e-09,0.7892374462748996,0.21076255226077079
Y5-M04-D13,0.0024295669048319257,MID,0.30497458206893263,0.5932694598733423,0.1017559580577487
Y5-M04-D14,0.006947606813856629,MID,3.4866124993350935e-14,0.6080077994717012,0.3919922005282983
Y5-M04-D15,-0.0033911184253287833,MID,0.01378620696787,0.8573152548727634,0.12889853815940688
Y5-M04-D16,-0.0017102417609537609,LOW,0.7000973094832581,0.25512385963641976,0.04477883088049032
Y5-M04-D17,0.0007069405439515851,LOW,0.8352436873079376,0.13375555662101754,0.031000756071247918
Y5-M04-D20,0.0008653143426346488,LOW,0.825710853223811,0.13868388870630277,0.03560525806987661
Y5-M04-D21,-0.0034467989682147896,MID,0.011266933754954647,0.8530901517087517,0.1356429145362142
Y5-M04-D22,-0.008270399351023906,HIGH,4.8367540197929265e-21,0.36214527460842477,0.6378547253917449
Y5-M04-D23,0.0042947580490509145,MID,0.00012104536556573471,0.8651387745288571,0.13474018010544858
Y5-M04-D24,0.0005141063054791158,LOW,0.8042650943161155,0.150776890457055,0.04495801522671666
Y5-M04-D27,-0.0033784615898442534,MID,0.015962029112637655,0.8445148220444253,0.1395231488430389
Y5-M04-D28,-0.0022346547295923436,MID,0.42587896256214497,0.4903495177639435,0.08377151967389924
Y5-M04-D29,-0.007999720496801204,HIGH,1.7379399151182243e-19,0.4481747967961195,0.5518252032039421
Y5-M04-D30,0.008346777364205471,HIGH,1.7932406194926567e-21,0.40303680583560875,0.5969631941645052
Y5-M05-D01,-0.008533365690809546,HIGH,1.5623787821127e-22,0.36762563430236367,0.6323743656976502
Y5-M05-D04,-0.001689645251350705,LOW,0.6672188077565712,0.2846542104914266,0.04812698175188636
Y5-M05-D05,-0.007563726742281931,MID,3.742738369698384e-17,0.5578499894852486,0.4421500105148694
Y5-M05-D06,0.010908997595350108,HIGH,4.4461511005200794e-39,0.03704297551975237,0.9629570244801411
Y5-M05-D07,0.002335575413680831,MID,0.3279606029251485,0.5873588780481303,0.08468051902691748
Y5-M05-D08,-0.006787227800994409,MID,1.9258243659079186e-13,0.665808641342809,0.3341913586569699
Y5-M05-D11,-0.008866116279548168,HIGH,1.36081122486451e-24,0.27307602622870336,0.7269239737714542
Y5-M05-D12,-0.007539221977079271,MID,4.684318926992044e-17,0.5824501795707816,0.4175498204290737
Y5-M05-D13,0.001197678307300786,LOW,0.7973398775460024,0.17102442501446694,0.03163569743954128
Y5-M05-D14,-0.0007309219324627237,LOW,0.826994813548061,0.13675067430506022,0.03625451214700982
Y5-M05-D15,0.002798439887236886,MID,0.1301730570094412,0.7617984158819318,0.10802852710850769
Y5-M05-D18,-0.014767229008386451,HIGH,8.900811007172347e-76,7.968168660430793e-05,0.9999203183135061
Y5-M05-D19,0.009688227959361003,HIGH,5.009667844323688e-30,0.15027268399272778,0.8497273160073108
Y5-M05-D20,-0.0038428358100421637,MID,0.0014505291194166175,0.879154452370919,0.11939501850980247
Y5-M05-D21,-0.0008275895649205975,LOW,0.8147747580550843,0.15053689405501913,0.034688347889763535
Y5-M05-D22,0.008683601933274932,HIGH,1.952580834322657e-23,0.29462179905043756,0.7053782009497379
Y5-M05-D25,-0.006501876240902921,MID,3.0262597639368353e-12,0.702026050111301,0.297973949885519
Y5-M05-D26,0.0029783715321453227,MID,0.06621605552147877,0.8191541825568424,0.1146297619215569
Y5-M05-D27,0.011197236617908522,HIGH,2.0518016156480808e-41,0.023206089779540005,0.976793910220491
Y5-M05-D28,0.002474071980398764,MID,0.24987892823359592,0.6542500226061934,0.09587104916029929
Y5-M05-D29,0.005440196779262799,MID,4.6563703611430025e-08,0.7982314511251322,0.20176850231102716
Y5-M06-D01,0.0013119477121635152,LOW,0.7740283143525686,0.1917432818866498,0.03422840376099473
Y5-M06-D02,0.01293497897650134,HIGH,7.761715241063598e-57,0.0019478779035402714,0.9980521220966355
Y5-M06-D03,-0.00830643805651758,HIGH,3.2121993396017184e-21,0.4434275221495727,0.5565724778504577
Y5-M06-D04,-0.0015295692045809264,LOW,0.7232049395162286,0.2336213749089866,0.043173685575006955
Y5-M06-D05,0.0026007598434285625,MID,0.22343489556734036,0.6594464703358646,0.11711863409697379
Y5-M06-D08,-0.0051999050405648894,MID,2.7494274008978357e-07,0.7941068084415867,0.20589291661560669
Y5-M06-D09,0.006330489132628211,MID,1.8739553595703158e-11,0.7244134609966457,0.2755865389848211
Y5-M06-D10,-0.0014023992966201411,LOW,0.7576598320930453,0.20017878236561534,0.042161385541236066
Y5-M06-D11,-0.005360876988908595,MID,8.370043472419661e-08,0.7906539134048859,0.20934600289450678
Y5-M06-D12,0.0068965046600587806,MID,5.801246963226476e-14,0.6194490998112769,0.38055090018846616
Y5-M06-D15,-0.0030378076411251564,MID,0.05282084223056438,0.8314009114834386,0.11577824628578665
Y5-M06-D16,0.010133890221239707,HIGH,3.383386045294267e-33,0.07866927704703976,0.921330722952953
Y5-M06-D17,-0.004176904284385764,MID,0.0002277679306187563,0.8760042785361293,0.12376795353340464
Y5-M06-D18,-0.00120465599480336,LOW,0.7928576357420093,0.16811443912212892,0.03902792513589222
Y5-M06-D19,0.005082042418163336,MID,6.9685068011989e-07,0.7978705495986528,0.20212875355061102
Y5-M06-D22,-0.0042625135216101265,MID,0.00015982199501506195,0.8520573498042314,0.14778282820057595
Y5-M06-D23,-0.0009923892203686905,LOW,0.8084894131780741,0.15967972446950573,0.031830862352273566
Y5-M06-D24,0.013659379910502856,HIGH,5.80509315977067e-64,0.0006401656670194747,0.9993598343328558
Y5-M06-D25,-0.012314935398672395,HIGH,4.916618990442224e-51,0.006960800704639017,0.9930391992954587
Y5-M06-D26,-0.010713525671429868,HIGH,1.6806266385399851e-37,0.05691843659515807,0.94308156340477
Y5-M06-D29,-0.0017146504960783545,LOW,0.6453105051542914,0.3061516143541505,0.048537880491733576
Y5-M06-D30,0.007017019173646797,MID,1.9131280624350675e-14,0.6367982748752912,0.3632017251248682
Y5-M07-D01,-0.00039964765832306066,LOW,0.7980111649659091,0.16062584097306912,0.041362994060830494
Y5-M07-D02,-0.0017226746691246394,LOW,0.693604193584041,0.2550344851462317,0.05136132126959077
Y5-M07-D03,-0.003930709710493378,MID,0.0010358183126415845,0.8391415353379876,0.15982264634933765
Y5-M07-D06,-0.00405763776385149,MID,0.00048412232502144587,0.8376697679651888,0.1618461097098982
Y5-M07-D07,-0.005676181723298943,MID,6.088494789923358e-09,0.7571575533002582,0.24284244061132945
Y5-M07-D08,-0.0030379546666500982,MID,0.05500348079758618,0.8032346639921342,0.1417618552104969
Y5-M07-D09,0.004331481470665083,MID,0.00010707842828248663,0.8485532670743453,0.15133965449732506
Y5-M07-D10,-0.00024102804905893035,LOW,0.7831008642394585,0.16783306598625794,0.049066069774066516
Y5-M07-D13,0.001681646088239614,LOW,0.7035602668076428,0.25500842890619885,0.04143130428618691
Y5-M07-D14,-0.014522669550871871,HIGH,3.962310284133191e-73,0.00010666795145400808,0.999893332048573
Y5-M07-D15,0.0031367389806093186,MID,0.03211995069304854,0.8656094382969389,0.10227061101019748
Y5-M07-D16,-0.010073300891132604,HIGH,9.341826866427641e-33,0.08364285379076375,0.9163571462090936
Y5-M07-D17,-0.004651038926596392,MID,1.1109875472218805e-05,0.871336195388827,0.12865269473577312
Y5-M07-D20,-0.013768175354138884,HIGH,3.558501797671126e-65,0.00043393581144082993,0.9995660641885799
Y5-M07-D21,-0.00670611714709242,MID,3.7423474787067214e-13,0.7218035917035197,0.27819640829608083
Y5-M07-D22,-0.008775211365499384,HIGH,5.4364378874898655e-24,0.29625282964709615,0.7037471703530342
Y5-M07-D23,-0.001906033404753462,LOW,0.582277586120924,0.35801436583690555,0.0597080480422363
Y5-M07-D24,-0.002673064891629051,MID,0.18212782729198645,0.7148330315234108,0.10303914118472726
Y5-M07-D27,-0.011824687445853199,HIGH,9.720128448172603e-47,0.009418453570210723,0.9905815464295833
Y5-M07-D28,-0.005232048505289865,MID,1.9495982289669812e-07,0.8427509794784201,0.15724882556191122
Y5-M07-D29,0.0012271231452372381,LOW,0.7875090115737675,0.1793107818781909,0.0331802065478565
Y5-M07-D30,-0.012863734433230205,HIGH,3.4316632078421637e-56,0.001959372864609008,0.9980406271353433
Y5-M07-D31,-0.004571214936851284,MID,1.8710895672044082e-05,0.8500194127535634,0.14996187635083946
Y5-M08-D03,0.003478029323260336,MID,0.009174984913863348,0.838045135008575,0.15277988007767304
Y5-M08-D04,-0.00489353620868658,MID,2.507771634005663e-06,0.8083341423410993,0.19166334988725559
Y5-M08-D05,0.005624032243849578,MID,9.383624370129316e-09,0.7628326241545669,0.237167366461953
Y5-M08-D06,0.0029257190903522997,MID,0.08064071815178844,0.7963595420091768,0.12299973983914057
Y5-M08-D07,-0.008713239256187584,HIGH,1.3034071795262733e-23,0.32313939169586653,0.6768606083039369
Y5-M08-D10,0.012417190687997782,HIGH,4.8174284610876795e-52,0.004477500980753785,0.9955224990193714
Y5-M08-D11,0.00481707547869585,MID,3.575120002077767e-06,0.8679440044810811,0.13205242039906614
Y5-M08-D12,0.011323919006185113,HIGH,1.750861327840323e-42,0.018926422056720536,0.9810735779431082
Y5-M08-D13,0.0028594491626311096,MID,0.08716780145027325,0.8097392394552003,0.10309295909430687
Y5-M08-D14,0.008580769577891577,HIGH,8.718243711381497e-23,0.33540717204526327,0.6645928279546396
Y5-M08-D17,-0.0004332538046994254,LOW,0.7945674067335152,0.1671544215923728,0.038278171674302516
Y5-M08-D18,-0.001143643718491622,LOW,0.8095952998693129,0.15663093735949038,0.033773762771097664
Y5-M08-D19,0.007476081083147638,MID,1.0059573615189259e-16,0.5228415245335488,0.4771584754663686
Y5-M08-D20,-0.004396369856318461,MID,6.370806882716912e-05,0.840791728440964,0.15914456349028275
Y5-M08-D21,-0.002677050067454198,MID,0.1854494934261578,0.7053517634255088,0.1091987431484923
Y5-M08-D24,-0.0011128940591999738,LOW,0.8042892173173972,0.15868481970168863,0.03702596298071954
Y5-M08-D25,-0.006068422100337564,MID,2.1353624380800254e-10,0.7338349889820859,0.26616501080442134
Y5-M08-D26,-0.0069170198214240745,MID,4.7328946081155844e-14,0.6277701016818732,0.3722298983180537
Y5-M08-D27,0.0026171347564693578,MID,0.19705642709630528,0.6846519495520101,0.11829162335175303
Y5-M08-D28,-0.004373789835976805,MID,7.685153739846031e-05,0.8556087895720965,0.1443143588906721
Y5-M08-D31,-0.011630599858812657,HIGH,5.188807495807853e-45,0.014904535143076499,0.9850954648569595
Y5-M09-D01,-0.009990488756095772,HIGH,4.0860486982008985e-32,0.128019651151093,0.8719803488490685
Y5-M09-D02,-0.008997655204139133,HIGH,2.262763407477715e-25,0.2928436593633139,0.7071563406366923
Y5-M09-D03,0.0007421328477939374,LOW,0.797729677365676,0.16493473015708493,0.037335592477204284
Y5-M09-D04,-0.006622048190506455,MID,1.0878609779854432e-12,0.7027889521335359,0.29721104786529545
Y5-M09-D07,-0.01035381810883651,HIGH,7.914587048534573e-35,0.06459567740319254,0.9354043225969313
Y5-M09-D08,0.003975071672775721,MID,0.0006496374837479397,0.8731036963952418,0.12624666612119614
Y5-M09-D09,0.007716852134320157,HIGH,5.33781039353197e-18,0.47448705517567785,0.5255129448241782
Y5-M09-D10,0.00522879742146653,MID,2.0230036638555464e-07,0.8043576827279157,0.19564211497183978
Y5-M09-D11,0.005300829887319064,MID,1.2354885108321655e-07,0.7892366295656885,0.2107632468852908
Y5-M09-D14,0.006267771056577892,MID,3.2879454248850975e-11,0.7201084220159935,0.2798915779512908
Y5-M09-D15,-0.002097675719036407,LOW,0.49638244247311075,0.43851462671405533,0.06510293081286612
Y5-M09-D16,0.017009259140991443,HIGH,1.4493343153249896e-102,6.845111482358104e-07,0.9999993154890559
Y5-M09-D17,-0.00014258108274243936,LOW,0.738396696872461,0.2107777389954896,0.050825564131918466
Y5-M09-D18,-0.001398287227923461,LOW,0.7755723643098698,0.18440877858898055,0.04001885710093651
Y5-M09-D21,0.003218825856200677,MID,0.02987275496133124,0.8264761192208627,0.14365112581770947
Y5-M09-D22,0.005852711984499038,MID,1.3488601324942124e-09,0.7491253115158676,0.2508746871350906
Y5-M09-D23,-0.00681814426459899,MID,1.3194015500122527e-13,0.6526142695867799,0.34738573041322407
Y5-M09-D24,-0.007685039182880816,HIGH,7.803440867305755e-18,0.5118267886866325,0.4881732113133825
Y5-M09-D25,0.007712243473971087,MID,5.708192873877635e-18,0.5449130759569615,0.45508692404311807
Y5-M09-D28,-0.010028291127141471,HIGH,1.992730997929839e-32,0.09626482087425249,0.9037351791258668
Y5-M09-D29,-0.003115407069297431,MID,0.03630210772565192,0.8391019043332563,0.12459598794099759
Y5-M09-D30,0.004120532074324405,MID,0.00036827434441055057,0.8513333999808113,0.14829832567487958
Y5-M10-D01,-0.0015767776027541132,LOW,0.7378263019515491,0.22192448874542053,0.04024920930322728
Y5-M10-D02,-0.001296433706622408,LOW,0.803836926354391,0.16434381547375587,0.031819258171926275
Y5-M10-D05,0.0014076899562473488,LOW,0.7735936281716567,0.18989684080369632,0.03650953102473605
Y5-M10-D06,-0.008456651990431057,HIGH,4.632612738425656e-22,0.363708052322391,0.636291947677702
Y5-M10-D07,0.00894855211409547,HIGH,4.199286040561512e-25,0.2832924999056678,0.7167075000945261
Y5-M10-D08,-0.008335884415138788,HIGH,1.947341436750029e-21,0.38449896939735023,0.6155010306024977
Y5-M10-D09,0.004344194246120773,MID,9.02833617642238e-05,0.8629283521531731,0.1369813644852207
Y5-M10-D12,0.001102842014395634,LOW,0.8024625954528936,0.15970383661691784,0.03783356793026415
Y5-M10-D13,0.005871710972208344,MID,1.3436395576749227e-09,0.7710079280844938,0.2289920705716466
Y5-M10-D14,0.0008108965963738294,LOW,0.811251024917615,0.1563047877671683,0.03244418731521025
Y5-M10-D15,-0.012808568918526471,HIGH,1.2150846664719054e-55,0.002294743704742142,0.9977052562952009
Y5-M10-D16,0.007415636632216419,MID,1.7961991896847115e-16,0.6027113174677232,0.3972886825320594
Y5-M10-D19,0.0022589362200033077,MID,0.41785891694708605,0.5054845364024412,0.07665654665057026
Y5-M10-D20,-0.0014012355667596802,LOW,0.7823835629915218,0.18291593282537819,0.034700504183056056
Y5-M10-D21,-1.0334100271135561e-05,LOW,0.7490748733110982,0.19023756662429575,0.06068756006442171
