Date,mkt_ret,vol_regime,strategy_return,strategy_cumret,market_cumret
Y1-M10-D26,0.0030577354376287876,MID,-0.010780624806227296,1.1159667114735732,1.071985758012061
Y1-M10-D27,0.01060681055719067,HIGH,-0.016697665276905603,1.0973326728652184,1.0833561078673013
Y1-M10-D28,-0.0015508578403401626,LOW,-0.013776597171398175,1.0822151626681407,1.0816759765535349
Y1-M10-D31,0.01264091484789116,HIGH,0.006830978111065034,1.0896077507557893,1.0953493504661576
Y1-M11-D01,-0.014041989528699228,HIGH,-0.011577246837627803,1.0769930928690972,1.0799684663566442
Y1-M11-D02,0.007120209636489072,MID,0.02647103953694864,1.1055022196114557,1.0876580682379011
Y1-M11-D03,-0.007701476537782692,MID,-0.009244337652579288,1.0952825838176916,1.0792814951442369
Y1-M11-D04,0.008303192223701577,HIGH,0.008094023664344141,1.104147826970256,1.0882429768619035
Y1-M11-D07,-0.01134734077645671,HIGH,0.0060682506799690965,1.1108480727720549,1.0758943129558658
Y1-M11-D08,0.00012202768976638977,LOW,-0.036496395833649775,1.070306121797119,1.0760256018533088
Y1-M11-D09,0.0006085880207811756,LOW,0.043719552285603314,1.1170994262506295,1.0766804581446505
Y1-M11-D10,-0.005185989995956889,MID,-0.006583625505179755,1.1097448619761443,1.07109680405987
Y1-M11-D11,0.0011455771921036195,LOW,0.016051867304550993,1.1275583392424926,1.072323828129136
Y1-M11-D14,0.008413648947033564,HIGH,-0.00707586097236627,1.1195798931957806,1.0813459843765538
Y1-M11-D15,-0.008481639774576222,HIGH,-0.004659919168949811,1.1143627413903068,1.0721743972653874
Y1-M11-D16,0.001565158236617166,LOW,0.02313927467158655,1.1401482869471193,1.0738525198543574
Y1-M11-D17,0.009630499776179998,HIGH,0.033735026632564655,1.1786112197723535,1.084194256306465
Y1-M11-D18,-0.008382842504389289,HIGH,-0.026605452288882836,1.1472537351975582,1.0751056266116845
Y1-M11-D21,0.013847914060988646,HIGH,0.01856255101644346,1.1685496911859683,1.0899935969354884
Y1-M11-D22,0.012288549828543459,HIGH,0.020267388795343934,1.1922331421039134,1.1033880375642233
Y1-M11-D23,0.011419163314322274,HIGH,-0.008851077259764714,1.1816805944514996,1.115987805764239
Y1-M11-D24,0.013243429944589082,HIGH,-0.0032557308914686143,1.177833360436295,1.1307673120888935
Y1-M11-D25,0.004261274100321475,MID,0.0007130986594626049,1.1786732718266923,1.135585821549388
Y1-M11-D28,-0.006797144059121751,MID,0.001678990835422764,1.180652253448047,1.1278670811288205
Y1-M11-D29,-0.015404635198314446,HIGH,-0.006629393240525397,1.1728252453796275,1.1104927001918432
Y1-M11-D30,-0.004477224425748252,MID,0.018593172155515814,1.1946317870753058,1.1055207751499292
Y1-M12-D01,0.010703945508887903,HIGH,0.004459169855258127,1.1999588531283651,1.1173542092860775
Y1-M12-D02,0.004624099597557577,MID,0.012444862821659783,1.2148921764471838,1.1225209664355664
Y1-M12-D05,0.005465567005068465,MID,-0.0151815271078493,1.196448257937337,1.1286561799922143
Y1-M12-D06,-0.013452654667205582,HIGH,0.012984879378282538,1.2119839942490096,1.1134727581647716
Y1-M12-D07,0.008102032565360538,HIGH,0.015183563642893045,1.2303862303598572,1.1224941507120643
Y1-M12-D08,-0.004320989774265871,MID,0.00766017348013559,1.2398112023319838,1.117643864965164
Y1-M12-D09,-0.001098063376238649,LOW,0.02565329193251964,1.2716164410466144,1.116416621169368
Y1-M12-D12,0.012344036578675494,HIGH,0.04648396427028989,1.3307262142577385,1.130197708778124
Y1-M12-D13,0.013911581324993615,HIGH,-0.02656025812363892,1.2953817825151601,1.1459205461171125
Y1-M12-D14,0.001463805630515029,LOW,-0.029569435545003464,1.2570780743909065,1.1475979510646415
Y1-M12-D15,0.002198747671011328,LOW,0.02982399356994092,1.2945691627984546,1.1501212293868022
Y1-M12-D16,0.004613553580822408,MID,0.033842019337608345,1.3383799974397512,1.1554273753030195
Y1-M12-D19,0.015232645523597347,HIGH,-0.02309098151251717,1.307475489662147,1.173027590939271
Y1-M12-D20,0.005010529710018661,MID,-0.007474230179711994,1.2977031168980806,1.1789050805343437
Y1-M12-D21,0.0036357677626194544,MID,0.0013600289616037958,1.2994680307206254,1.1831913056213388
Y1-M12-D22,0.0005384267776199543,LOW,0.06422439264467089,1.382925575754824,1.1838283675033325
Y1-M12-D23,-0.005835865245984269,MID,-0.015931138547715412,1.3608939968062947,1.1769197046762097
Y1-M12-D26,0.0086122320069366,HIGH,-0.025079473377347877,1.3267634920439988,1.1870556102264165
Y1-M12-D27,-0.006453798279779271,MID,-0.012905892634319002,1.3096404248645448,1.179394592771135
Y1-M12-D28,7.067899212031093e-05,LOW,-0.005194973490762922,1.302836877574942,1.1794779511922642
Y1-M12-D29,-0.003425633838797641,MID,0.006323136882529876,1.311074893487456,1.1754374916105441
Y1-M12-D30,-0.0016648558566322756,LOW,0.055759209701776224,1.3841793934081572,1.1734805576185312
Y2-M01-D02,-0.01116702152442266,HIGH,0.013361828859420851,1.402674561573614,1.1603762749731137
Y2-M01-D03,-7.027945141280749e-05,LOW,-0.04388569439659612,1.3411172144265149,1.160294724365076
Y2-M01-D04,-0.016861414058993007,HIGH,0.024938492911437665,1.3745626565718974,1.1407305145870914
Y2-M01-D05,-0.0059020572131361,MID,-0.00863242010636077,1.3626968542578535,1.1339978578252283
Y2-M01-D06,0.004857033218753485,MID,0.008768390180552948,1.3746455119737984,1.1395057230906807
Y2-M01-D09,-0.006781264172040543,MID,-0.008536694632813757,1.3629105830097101,1.1317784337568506
Y2-M01-D10,-0.004389249559790203,MID,-0.005525737805479117,1.3553794964756858,1.1268107757647032
Y2-M01-D11,-0.014329001352251307,HIGH,0.017962688163456066,1.3797257557140206,1.1106647026350394
Y2-M01-D12,0.010737773582546638,HIGH,0.002712596131386765,1.383468394461345,1.122590768738061
Y2-M01-D13,-0.002697494283994845,MID,0.021706165190888263,1.413498187967896,1.1195625865561247
Y2-M01-D16,-0.027898807542000505,HIGH,0.04532489274359841,1.4775648417308118,1.0883281254225712
Y2-M01-D17,0.015493660459839187,HIGH,0.006505837355985218,1.4871776382740345,1.1051903118667619
Y2-M01-D18,-0.0034713770015931678,MID,0.013675464748670763,1.5075154836412625,1.101353779635764
Y2-M01-D19,0.006957425378866491,MID,-0.011935377998097282,1.4895227165060196,1.1090163663733124
Y2-M01-D20,0.009351521601490033,HIGH,-0.03837958217909734,1.4323554570002446,1.1193873568798585
Y2-M01-D23,-0.011841942041943155,HIGH,-0.02462510382891884,1.3970835551516951,1.1061316366772034
Y2-M01-D24,-0.008426958128906198,HIGH,0.018966065505705804,1.4235807333756465,1.0968103116898662
Y2-M01-D25,0.013098429576230142,HIGH,-0.022307847460116586,1.3918237115283416,1.111176804316019
Y2-M01-D26,-0.006287125564021037,MID,-0.005737070373194805,1.3838387209482224,1.1041906962234567
Y2-M01-D27,0.00330576015292752,MID,-0.014470137468373237,1.3638143844220438,1.1078408858282656
Y2-M01-D30,0.003003831497645185,MID,0.0016268608928416278,1.366033120709155,1.1111686531754958
Y2-M01-D31,-0.009988177728219628,HIGH,0.010138689999856879,1.379882907049562,1.1000701031815525
Y2-M02-D01,0.005475805730400513,MID,0.006178701236310646,1.388408791273313,1.1060938733563963
Y2-M02-D02,-0.014773626415481517,HIGH,0.00671104925042478,1.397726471051271,1.089752855690976
Y2-M02-D03,0.008643282297026877,HIGH,-0.02610883199407275,1.361233465444925,1.0991718972567042
Y2-M02-D06,-0.0027202629931080895,MID,0.015356774113147897,1.3821376202890203,1.0961818606215323
Y2-M02-D07,-0.008286968009519032,HIGH,-0.02192033181830418,1.3518407050337236,1.0870978366099466
Y2-M02-D08,0.00647948489264246,MID,-0.004994664766360207,1.34508871389456,1.094141670619085
Y2-M02-D09,-0.009310261137824101,HIGH,0.0032185527546824133,1.3494179528799575,1.0839549259438461
Y2-M02-D10,0.005569268771659808,MID,-0.02000813531360436,1.3224186158841282,1.089991762262792
Y2-M02-D13,0.0028468786669403282,MID,0.019812750789329064,1.34861936635981,1.0930948365579185
Y2-M02-D14,-0.0006114651750162519,LOW,0.03858871214470927,1.400660850881049,1.0924264471323732
Y2-M02-D15,0.005899151190544506,MID,-0.028639929971262523,1.3605460221983268,1.0988708359085564
Y2-M02-D16,-0.005885290202834146,MID,-0.017055604133653257,1.3373410878380956,1.0924036621438036
Y2-M02-D17,-0.001868108218669022,LOW,-0.014342200777417047,1.3181606734484324,1.0903629338844487
Y2-M02-D20,0.008724092425055029,HIGH,0.017179243276829716,1.3408056763355525,1.0998753608965108
Y2-M02-D21,0.0005963603428258362,LOW,-0.016605507332063674,1.31854091784629,1.1005312829438008
Y2-M02-D22,0.0028158778927980495,MID,0.0002845600107875268,1.318916121864096,1.103630244653775
Y2-M02-D23,0.005927320547314394,MID,-0.005841651939510806,1.3112114729427564,1.110171814879549
Y2-M02-D24,-0.00422173510418083,MID,-0.012177087493192726,1.2952447361146544,1.1054849635569999
Y2-M02-D27,0.002473089454624958,MID,0.008637246607506713,1.3064320843175516,1.1082189267626192
Y2-M02-D28,-0.0023062529870028618,MID,0.0018609250136084887,1.308863256461839,1.1056630935525198
Y2-M03-D01,-0.013889182669568829,HIGH,-0.008312452584228192,1.2979833927032614,1.0903063368751682
Y2-M03-D02,-0.0010385839632469135,LOW,-0.024293564802450318,1.2664507490401204,1.0891739621986631
Y2-M03-D03,-0.0005911492802698708,LOW,0.019892968775447162,1.2916442142464173,1.0885300977948207
Y2-M03-D06,0.0012670282489905134,LOW,0.047230073852087495,1.352648665875897,1.0899092961786032
Y2-M03-D07,0.01548698772307381,HIGH,-0.003968295442411303,1.347280956339918,1.1067887080677854
Y2-M03-D08,0.010919798073157188,HIGH,-0.004437057214226122,1.3413029936530003,1.1188746172695363
Y2-M03-D09,0.0021719406361803543,MID,-0.02207572061437034,1.3116927635058981,1.1213047465175747
Y2-M03-D10,-0.007871194623784645,HIGH,-0.028306586808076482,1.2745632184301927,1.1124787386251613
Y2-M03-D13,-0.007324786509529598,MID,0.0018373907884953883,1.2769050891470914,1.1043300693683413
Y2-M03-D14,-0.012089675075164745,HIGH,0.005978414679994419,1.2845389572770078,1.0909790776539439
Y2-M03-D15,-0.005559833625124925,MID,0.015592354390568247,1.304567943927362,1.0849134154936957
Y2-M03-D16,-0.017025981064507832,HIGH,-0.007982105389719866,1.2941547451108837,1.0664417002248696
Y2-M03-D17,-0.0016678897211545836,LOW,0.0240925739573169,1.3253342640196801,1.064662993074854
Y2-M03-D20,-0.005528395993896414,MID,0.008323207204522579,1.3363652957143692,1.0587771144490892
Y2-M03-D21,-0.009061627999615412,HIGH,0.006653034317803305,1.3452561798878784,1.0491828701034454
Y2-M03-D22,0.0008026056812228879,LOW,0.015554108636404385,1.3661804406536489,1.0500249502356322
Y2-M03-D23,0.009051792832151169,HIGH,-0.01499402090661876,1.3456959025642745,1.059529558553755
Y2-M03-D24,0.0057750053585757044,MID,0.010309060496980618,1.3595687630343487,1.0656483474319722
Y2-M03-D27,-0.016560629264159674,HIGH,0.01553080801108427,1.3806839644709026,1.048000540224187
Y2-M03-D28,0.00026602778157900557,LOW,0.024460049616999713,1.4144555627472568,1.0482793374829964
Y2-M03-D29,-0.004158670784177577,MID,-0.028041126410571285,1.3747926355101252,1.0439198888285488
Y2-M03-D30,-0.002791706646224629,MID,-0.009482652227108104,1.3617559550631932,1.04100557073678
Y2-M03-D31,0.008825336798423889,HIGH,-0.013379332459481827,1.3435365694117236,1.0501927955075676
Y2-M04-D03,0.012748569482428756,HIGH,0.005982456055976285,1.3515742178978263,1.0635812513310419
Y2-M04-D04,-0.008295380926842939,HIGH,-0.03276756195016287,1.3072864259826165,1.0547584397046026
Y2-M04-D05,-0.005293795795279236,MID,-0.014351921601937809,1.2885243536856366,1.049174763911459
Y2-M04-D06,0.00464037099448185,MID,-0.014304168109762538,1.270093084716994,1.054043324054056
Y2-M04-D07,0.011185453656883303,HIGH,0.01822487803360897,1.2932403762772913,1.06583327680761
Y2-M04-D10,0.0014907670978176366,LOW,-0.03905835925797896,1.2427285290537289,1.067422185988434
Y2-M04-D11,0.0052919406001880505,MID,0.015565616691950265,1.2620723649891303,1.0730709207920077
Y2-M04-D12,0.0043022875114470316,MID,0.007926692081311831,1.2720764240107323,1.0776875804134283
Y2-M04-D13,-0.00573240308984751,MID,-0.005862799476486463,1.2646184950179913,1.071509840797576
Y2-M04-D14,-0.005002932914276842,MID,-0.0048437477159529035,1.2584930020711962,1.0661491489470782
Y2-M04-D17,0.004610938427329958,MID,0.009348139901296418,1.2702575707193604,1.0710650970272235
Y2-M04-D18,0.018646992514568483,HIGH,-0.012655893320728584,1.2541813264144883,1.0910372398741057
Y2-M04-D19,0.0018910377409384514,LOW,0.027401456696734217,1.2885477217200876,1.093100432471477
Y2-M04-D20,0.009160955038013856,HIGH,0.0021235644002206566,1.2912840357899178,1.1031142763853816
Y2-M04-D21,0.008631981468234058,HIGH,-0.002294059462857212,1.2883217534283775,1.1126363383764846
Y2-M04-D24,0.008500923751498165,HIGH,-0.0009594231215753028,1.2870857077501099,1.122094775052169
Y2-M04-D25,0.004363770055592423,MID,-0.011672580072467922,1.2720620967662677,1.1269913386310786
Y2-M04-D26,-0.00443151118727038,MID,0.011115657297275108,1.2862019030947747,1.1219970639059782
Y2-M04-D27,0.004897576891468202,MID,0.02322943094722557,1.316079641386905,1.1274921307984593
Y2-M04-D28,0.005261689157745936,MID,0.003904808062974413,1.321218679782109,1.1334246439185254
Y2-M05-D01,0.01186906253565378,HIGH,-0.028320113275680996,1.283801617108734,1.1468773318966454
Y2-M05-D02,-0.0019923904878099293,LOW,0.005176774067945034,1.2904475680285683,1.1445923044098896
Y2-M05-D03,-0.007631386243434906,HIGH,-0.019803068789682632,1.26489274606942,1.1358574784436744
Y2-M05-D04,-0.003753385919755174,MID,0.0020605363102951385,1.267499103501325,1.1315941669772354
Y2-M05-D05,0.011973635952458333,HIGH,0.008017829020033895,1.277661694596245,1.145143463578546
Y2-M05-D08,0.006445657479235084,MID,0.024978727500157366,1.3095760579029538,1.1525246661093582
Y2-M05-D09,0.008483883468981131,HIGH,0.0013263375380736893,1.311312997787513,1.1623025510717564
Y2-M05-D10,0.015548132408825214,HIGH,-0.04317916032074035,1.2546916036253755,1.1803741850349354
Y2-M05-D11,0.0034023123596289714,MID,-0.004190407099365467,1.2494339350220294,1.1843901867136668
Y2-M05-D12,0.0018359152851351035,LOW,-0.032810739907015996,1.2084390831490222,1.1865646267610184
Y2-M05-D15,0.001182180894791743,LOW,0.030741860020827627,1.2455887482868866,1.187967360793211
Y2-M05-D16,0.012222409262064754,HIGH,0.010275631432990578,1.2583879591813627,1.2024871840668008
Y2-M05-D17,0.006103371435396818,MID,-0.0007615553649115009,1.2574296270799081,1.209826409997465
Y2-M05-D18,-0.0019610878952862672,LOW,-0.031572832998138844,1.2177290114572021,1.2074538340694212
Y2-M05-D19,-0.006438634161158807,MID,-0.005074443509211532,1.2115497143790346,1.1996794805653597
Y2-M05-D22,0.019730767680418208,HIGH,0.0105256525805697,1.2243020657566768,1.2233500776873596
Y2-M05-D23,0.008846066928770092,HIGH,0.015625141558889978,1.2434319588449663,1.2341719143518979
Y2-M05-D24,-0.001376664661413073,LOW,0.005483888962626526,1.2502508016398532,1.232472873491301
Y2-M05-D25,-0.011714676370417036,HIGH,-0.0009216592867497906,1.2490984963777554,1.2180348526430327
Y2-M05-D26,0.00039185656784933173,LOW,0.0057496604284724695,1.256280388573643,1.2185121475999103
Y2-M05-D29,0.0042782892947044035,MID,-0.01908887422490549,1.2322994102449454,1.2237252950764543
Y2-M05-D30,-0.006129537736773564,MID,0.019678472547720635,1.2565491803600228,1.2162244247008387
Y2-M05-D31,-0.007010533395851746,MID,0.01467247692869822,1.27498586921863,1.207698042754623
Y2-M06-D01,-0.00507274684618201,MID,0.0001901618755740797,1.2752283229228512,1.2015716963170993
Y2-M06-D02,-0.009720019856630124,HIGH,-0.012675655784388729,1.2590639676549777,1.1898923955697325
Y2-M06-D05,0.008747426748071753,HIGH,0.008269129955453796,1.269475331225746,1.2003008921380665
Y2-M06-D06,0.005452069146092763,MID,-0.011374582558029797,1.2550355792653365,1.20684501559812
Y2-M06-D07,-0.0027611908633173965,MID,-0.018061623235032867,1.2323675994860848,1.2035126861676104
Y2-M06-D08,-0.0036046850103618644,MID,0.017840827746926385,1.2543540575494092,1.1991744020280017
Y2-M06-D09,0.0015440128097788032,LOW,0.008027952916500158,1.2644239528640369,1.2010259426658918
Y2-M06-D12,0.002940747686512237,MID,0.015229503669322797,1.2836805020937594,1.2045578569282276
Y2-M06-D13,-0.004657614562260396,MID,-0.011606673848765472,1.2687812411799377,1.1989474907127136
Y2-M06-D14,0.008248242106646254,HIGH,0.001077475242436639,1.2701483215553773,1.2088366998892681
Y2-M06-D15,0.002786613827060797,MID,0.028259635982732068,1.3060422507666103,1.212205260951838
Y2-M06-D16,0.009931088493774488,HIGH,0.017518376753869542,1.3289219909720116,1.2242437786709695
Y2-M06-D19,-0.013234635502110292,HIGH,0.013771532719981364,1.3472232836529856,1.208041358494533
Y2-M06-D20,-0.005426378272212762,MID,0.004321909088116804,1.353045860206328,1.2014860691148639
Y2-M06-D21,0.016460327690264454,HIGH,-0.003237977502530613,1.3486647281510877,1.221262923527782
Y2-M06-D22,0.001519730432974976,LOW,-0.031235230524295388,1.3065388744673023,1.2231189139593313
Y2-M06-D23,0.002657652495401846,MID,-0.021201594905073035,1.2788381665231165,1.2263695389931886
Y2-M06-D26,0.0025356620278204974,MID,0.01145240850548658,1.2934839436185468,1.2294791976652895
Y2-M06-D27,-0.0017095491939365256,LOW,-0.019648957474378503,1.2680683326165945,1.2273773424939591
Y2-M06-D28,0.008479817382583637,HIGH,-0.00040232057928305844,1.2675581626304457,1.237785278217829
Y2-M06-D29,0.0075809989664000965,MID,0.012976989072571651,1.28400725105575,1.2471689271326236
Y2-M06-D30,0.0014975205042219316,LOW,-0.003489450766391622,1.2795267709695013,1.2490365881732333
Y2-M07-D03,0.011777599895182194,HIGH,-0.025820934665753248,1.2464881938132157,1.263747241363181
Y2-M07-D04,0.0036812585645058463,MID,0.004403083090153984,1.2519765849014712,1.2683994217188197
Y2-M07-D05,-0.00013861952337336123,LOW,0.05211324976013576,1.3172211533642835,1.268223596795534
Y2-M07-D06,0.0012492611180785838,LOW,-0.026449594709429813,1.2823811877151103,1.2698079392240404
Y2-M07-D07,-0.002734535146614425,MID,-0.004878041824579335,1.2761256786463824,1.2663356047847822
Y2-M07-D10,0.005143090320822921,MID,0.0011963921965980479,1.2776524254501933,1.2728484831766642
Y2-M07-D11,-0.015324661561227764,HIGH,-0.034275537013844073,1.2338602024508476,1.2533425109532597
Y2-M07-D12,0.003573177136710661,MID,-0.00860636397207118,1.223241152457902,1.2578209257578654
Y2-M07-D13,-0.005086137224780927,MID,0.013262203021270874,1.239464024965772,1.25142347592526
Y2-M07-D14,-0.0018764686696398534,LOW,0.01673337350500148,1.2602044394415368,1.2490752189802345
Y2-M07-D17,0.004731388752251895,MID,0.01631659836982824,1.2807666891437788,1.2549850794220343
Y2-M07-D18,-0.00098096722023217,LOW,-0.027973792555298638,1.244938787469934,1.2537539801972408
Y2-M07-D19,-0.006966064360333651,MID,-0.01600443770483699,1.2250142421995363,1.2450202492791624
Y2-M07-D20,-0.0021251524755530604,LOW,0.01007112981686159,1.2373515196602323,1.2423743914142933
Y2-M07-D21,0.013894833286097004,HIGH,0.0017477430681607231,1.2395140922015966,1.2596369764619113
Y2-M07-D24,0.008709065583148363,HIGH,0.0014840954972737779,1.2413536494846402,1.2706072375008768
Y2-M07-D25,0.016423292640072373,HIGH,0.007452620809763055,1.2506049875250647,1.2914747919929477
Y2-M07-D26,-0.0006224912966018015,LOW,-0.007908349817967508,1.2407147657996216,1.2906708601751515
Y2-M07-D27,-0.008237850108145928,HIGH,-0.013074921487062779,1.224492517648952,1.2800385070900768
Y2-M07-D28,-0.012255617971016835,HIGH,-0.011269480327033714,1.2106931233107072,1.2643508441589901
Y2-M07-D31,-0.0024285853869782455,MID,0.013682159487559131,1.2272580197143355,1.261280260174852
Y2-M08-D01,-0.004869845776105063,MID,-0.009475395984886753,1.2156292640019142,1.255138019827355
Y2-M08-D02,0.01316546272928138,HIGH,-0.004432882661308054,1.2102405221149415,1.2716624926474962
Y2-M08-D03,-0.005425648903464909,MID,0.01140607992332679,1.2240446222366335,1.2647628984386858
Y2-M08-D04,-0.007492029769348888,HIGH,-0.021375677600897848,1.1978798390225904,1.2552872571524152
Y2-M08-D07,-0.002905818407883075,MID,-0.015390967248410256,1.1794433096526629,1.2516396203334006
Y2-M08-D08,0.0018752934249313428,LOW,-0.004334410178120307,1.1743311185667884,1.2539868118837953
Y2-M08-D09,0.013252765503671165,HIGH,0.02733195910263666,1.2064278886724094,1.2706056050463874
Y2-M08-D10,0.008026248724927727,MID,-0.010497509343894054,1.1937634006383364,1.2808038016637768
Y2-M08-D11,0.012238223786288839,HIGH,0.00541855532058777,1.2002318736643884,1.2964785652148676
Y2-M08-D14,-0.004765909962653863,MID,0.016746862924335665,1.2203319923300646,1.2902996651045429
Y2-M08-D15,-0.007303312847714622,MID,-0.02135196148646991,1.194275510629126,1.280876202982983
Y2-M08-D16,0.006319834361333507,MID,0.011612411656982527,1.2081439294904044,1.2889711284232093
Y2-M08-D17,-0.004405416380941032,MID,0.0003824685467958,1.2086060065434365,1.2832926738994936
Y2-M08-D18,0.006710882595666762,MID,-0.005501250653355813,1.2019571619602896,1.2919047003699125
Y2-M08-D21,-0.002272584283806137,MID,-0.009121908032549572,1.1909930192698235,1.2889687380516766
Y2-M08-D22,-0.013873771414420406,HIGH,-0.01008787450065407,1.1789784311602745,1.2710858804196137
Y2-M08-D23,-0.015229203793395181,HIGH,0.0024676064212510633,1.181887685907522,1.2517282545077961
Y2-M08-D24,0.0014856207483942613,LOW,0.027434711018117897,1.214312433026267,1.253587847974044
Y2-M08-D25,-7.523092503294607e-05,LOW,-0.047911797807515366,1.1561325412599603,1.253493539400631
Y2-M08-D28,0.005700459848115877,MID,0.0032859878506639323,1.1599315787442979,1.260639028991857
Y2-M08-D29,-0.00958743794191861,HIGH,-0.010130601314977469,1.148180774367387,1.248552730534237
Y2-M08-D30,-0.0009157398607175187,LOW,0.08564855226076762,1.246520795425601,1.2474093810306792
Y2-M08-D31,0.003065494227366698,MID,0.01098979531752256,1.260219803826364,1.2512333072873918
Y2-M09-D01,-0.004512144212880032,MID,-0.007315310791564167,1.25100090429569,1.2455875621609522
Y2-M09-D04,-0.00800982328625801,HIGH,-0.02584771200146611,1.2186653932078815,1.2356106259004822
Y2-M09-D05,0.01065374061249062,HIGH,2.2070423917145213e-05,1.2186922896697228,1.2487745010068632
Y2-M09-D06,-0.002217764131050015,MID,-0.007696405135257378,1.2093127400732102,1.2460050137107603
Y2-M09-D07,-0.012235538976510384,HIGH,0.0022379862248799367,1.212019165327066,1.230759470800575
Y2-M09-D08,0.004724048003615377,MID,0.009111775200290523,1.22306281149997,1.2365736376215413
Y2-M09-D11,0.007316587824650192,MID,0.004522619656589066,1.2285942594125028,1.2456211372428465
Y2-M09-D12,0.004836892755462411,MID,0.028522861216657258,1.2636372829653073,1.2516460730976273
Y2-M09-D13,-0.01396821814405847,HIGH,0.010039434683646948,1.2763234869314586,1.2341628077094455
Y2-M09-D14,0.005817541603601969,MID,-0.008490313596370216,1.2654871002769978,1.2413426011889135
Y2-M09-D15,-0.001979135609454861,LOW,0.009601796760195236,1.2776380502165063,1.238885815843367
Y2-M09-D18,-0.007570606427795657,MID,0.014507102884820405,1.2961728768605587,1.2295066989226384
Y2-M09-D19,0.0076333669314926555,HIGH,-0.028460314587276974,1.2592833890256114,1.2388919747002434
Y2-M09-D20,0.003305050696469848,MID,0.03989898908137704,1.3095275232147037,1.2429865754840772
Y2-M09-D21,-0.0013274430832557749,LOW,0.003990424264393777,1.314753093618231,1.241336581551871
Y2-M09-D22,-1.6789838472899074e-05,LOW,-0.042564858733884436,1.2587908139184334,1.2413157397111765
Y2-M09-D25,-0.001157345333894328,LOW,0.015830638914719808,1.2787182767627423,1.239879108731932
Y2-M09-D26,-0.017010991726275716,HIGH,-0.02522812193352436,1.2464586161579456,1.218787535471711
Y2-M09-D27,-0.01536454089375221,HIGH,0.006121931040461234,1.2540893498508532,1.2000614245421606
Y2-M09-D28,0.002095204972387839,MID,0.02547495407149386,1.2860372184398532,1.2025757992060322
Y2-M09-D29,0.013454577872405464,HIGH,-0.02749409840317052,1.2506787846059282,1.2187559489439201
Y2-M10-D02,-0.016274688072709174,HIGH,-0.011209994359668851,1.2366586824847383,1.1989210760380993
Y2-M10-D03,-0.002616659810353432,MID,0.010436395915969954,1.2495649421080708,1.1957839074426446
Y2-M10-D04,-0.008110859281196536,HIGH,-0.0003432679739365594,1.249136006482091,1.186085072438658
Y2-M10-D05,0.003095881350035619,MID,0.00026741307325646446,1.2494700417804998,1.1897570510939766
Y2-M10-D06,2.081559293045452e-05,LOW,-0.0021938710470483236,1.2467288656316833,1.1897818165924383
Y2-M10-D09,0.005692882173157337,MID,-0.0201288883863225,1.2216335994473766,1.1965551042860643
Y2-M10-D10,-0.012280353117435992,HIGH,0.0035768006722214363,1.2260031393270883,1.181860985080961
Y2-M10-D11,-0.010617170873571053,HIGH,-0.006469520308388377,1.2180714871190637,1.1693129650535494
Y2-M10-D12,-0.0005161119354951973,LOW,0.010043387900358192,1.2303050515545664,1.168709468675956
Y2-M10-D13,-0.005548094424400634,MID,0.020602162929526158,1.2556519966797126,1.1622253581890507
Y2-M10-D16,0.003222777551457294,MID,-0.038682086040674704,1.207080758107003,1.1659709519831567
Y2-M10-D17,0.010346122867990788,HIGH,-0.021176759385077164,1.1815186993342146,1.1780342307128826
Y2-M10-D18,0.004444728088930276,MID,-0.017649929782104154,1.1606649772547228,1.1832702725478537
Y2-M10-D19,-0.011550502217697262,HIGH,-0.0008598065656325038,1.1596670298867795,1.1696029066406544
Y2-M10-D20,0.010925155190148906,HIGH,0.0045969977838293445,1.164998016653149,1.1823809999065527
Y2-M10-D23,-0.013135636777550768,HIGH,0.03676592724202915,1.207830248970527,1.1668496725591029
Y2-M10-D24,-0.007990857414564541,HIGH,0.020917564513064552,1.233095116124199,1.1575255432014517
Y2-M10-D25,0.005705571252156296,MID,-0.0036548716824473942,1.2285883117025125,1.1641298876643786
Y2-M10-D26,0.011727185069319851,HIGH,-0.005189949948759006,1.2222119998571461,1.1777818543017453
Y2-M10-D27,0.00032558310248189466,LOW,0.015238401258988121,1.2408365567345196,1.1781653201719158
Y2-M10-D30,-0.002709082215308795,MID,0.014651088043228538,1.2590161623744935,1.1749735734563445
Y2-M10-D31,0.0034616857333893917,MID,0.018376867512990974,1.282152935587164,1.1790409627126879
Y2-M11-D01,0.008606966376490994,HIGH,0.00878353869425815,1.2934147755088503,1.1891889286352615
Y2-M11-D02,0.00778551377072982,MID,0.011902058438104254,1.308809073751664,1.1984473754151508
Y2-M11-D03,0.014134953252957232,HIGH,-0.021035195712914383,1.2812780187344597,1.2153873730427733
Y2-M11-D06,-0.00950375004453553,HIGH,-0.0032946314431273223,1.2770566798865493,1.2038366352420902
Y2-M11-D07,0.0005326875279743727,LOW,0.009640307126133452,1.289367898498136,1.2044779040034022
Y2-M11-D08,0.005255829009373078,MID,0.001547940378532106,1.2913637631310044,1.210808433912412
Y2-M11-D09,-0.005726291265946431,MID,-0.018009216074150403,1.2681073140904502,1.203874992152565
Y2-M11-D10,-0.00031649437632686914,LOW,0.005717546781841831,1.275357776983158,1.2034939724877483
Y2-M11-D13,0.005041448709800031,MID,0.01713088508802116,1.2972057845067708,1.2095613256225988
